year,disease_name,disease_category,prevalence_rate,incidence_rate
2000,HIV/AIDS,Parasitic,13.31,4.39
2000,HIV/AIDS,Parasitic,5.65,12.04
2000,HIV/AIDS,Viral,3.08,14.97
2000,Hepatitis,Respiratory,7.05,2.63
2000,Hepatitis,Metabolic,14.92,2.26
2000,Hepatitis,Respiratory,13.37,11.35
2000,Hepatitis,Genetic,6.19,5.34
2000,Hepatitis,Autoimmune,11.73,9.74
2000,Hepatitis,Respiratory,12.34,2.28
2000,Hepatitis,Chronic,11.97,14.01
2000,Hepatitis,Genetic,15.19,14.61
2000,Hepatitis,Parasitic,18.38,2.3
2000,Hepatitis,Autoimmune,0.88,9.04
2000,Hepatitis,Genetic,1.05,12.49
2000,Hepatitis,Neurological,5.36,10.23
2000,Hepatitis,Chronic,6.63,5.85
2000,Hepatitis,Viral,0.8,14.95
2000,Hepatitis,Bacterial,10.4,3.57
2000,Hepatitis,Respiratory,19.42,3.43
2000,Hypertension,Infectious,18.53,6.8
2000,Hypertension,Chronic,0.39,3.9
2000,Hypertension,Metabolic,10.69,12.86
2000,Hypertension,Metabolic,8.41,6.88
2000,Hypertension,Autoimmune,13.17,4.97
2000,Hypertension,Viral,4.39,10.26
2000,Hypertension,Chronic,14.43,2.98
2000,Hypertension,Chronic,6.68,3.01
2000,Hypertension,Bacterial,10.38,5.19
2000,Hypertension,Neurological,17.38,1.92
2000,Hypertension,Genetic,19.87,10.86
2000,Hypertension,Respiratory,15.22,11.79
2000,Hypertension,Bacterial,0.65,10.94
2000,Hypertension,Cardiovascular,3.73,14.76
2000,Hypertension,Genetic,18.39,13.78
2000,Hypertension,Parasitic,12.83,13.97
2000,Influenza,Cardiovascular,3.19,4.97
2000,Influenza,Chronic,12.15,12.63
2000,Influenza,Cardiovascular,8.65,10.87
2000,Influenza,Genetic,7.29,6.28
2000,Influenza,Bacterial,6.19,3.38
2000,Influenza,Bacterial,9.34,0.13
2000,Influenza,Chronic,7.01,7.72
2000,Influenza,Chronic,10.45,8.48
2000,Influenza,Cardiovascular,14.91,4.82
2000,Influenza,Genetic,15.5,13.45
2000,Influenza,Infectious,11.13,1.49
2000,Influenza,Parasitic,4.4,11.47
2000,Influenza,Metabolic,11.19,14.81
2000,Leprosy,Neurological,14.71,7.21
2000,Leprosy,Parasitic,12.96,7.34
2000,Leprosy,Bacterial,7.22,5.8
2000,Leprosy,Genetic,8.08,9.48
2000,Leprosy,Bacterial,10.36,8.41
2000,Leprosy,Genetic,14.78,7.91
2000,Leprosy,Genetic,2.32,11.07
2000,Leprosy,Chronic,14.73,4.15
2000,Malaria,Neurological,6.2,10.07
2000,Malaria,Metabolic,1.81,1.63
2000,Malaria,Viral,12.2,13.04
2000,Malaria,Respiratory,9.13,6.26
2000,Malaria,Infectious,2.76,11.42
2000,Malaria,Parasitic,7.57,3.76
2000,Malaria,Genetic,9.52,14.5
2000,Malaria,Metabolic,19.25,0.89
2000,Malaria,Neurological,3.89,10.93
2000,Malaria,Viral,19.44,7.17
2000,Malaria,Parasitic,10.58,11.29
2000,Measles,Autoimmune,13.32,8.51
2000,Measles,Neurological,17.19,11.31
2000,Measles,Bacterial,4.53,14.71
2000,Measles,Parasitic,11.71,14.46
2000,Measles,Neurological,15.9,7.53
2000,Measles,Cardiovascular,2.42,0.27
2000,Measles,Respiratory,6.0,8.53
2000,Measles,Cardiovascular,5.28,2.05
2000,Measles,Metabolic,13.24,8.17
2000,Measles,Autoimmune,7.29,6.0
2000,Parkinson's Disease,Genetic,17.46,14.67
2000,Parkinson's Disease,Viral,15.35,9.86
2000,Parkinson's Disease,Cardiovascular,13.67,1.37
2000,Parkinson's Disease,Viral,19.68,2.93
2000,Parkinson's Disease,Viral,14.74,5.85
2000,Polio,Neurological,3.68,14.39
2000,Polio,Parasitic,3.7,1.63
2000,Polio,Parasitic,7.16,9.83
2000,Polio,Infectious,6.89,5.94
2000,Polio,Parasitic,2.39,11.39
2000,Polio,Viral,19.52,1.73
2000,Polio,Autoimmune,1.05,1.38
2000,Polio,Viral,18.22,14.46
2000,Polio,Respiratory,10.43,3.57
2000,Polio,Genetic,19.7,10.13
2000,Polio,Infectious,9.26,8.43
2000,Polio,Cardiovascular,9.43,3.73
2000,Polio,Genetic,11.19,11.37
2000,Rabies,Cardiovascular,4.6,13.91
2000,Rabies,Neurological,2.1,8.86
2000,Rabies,Infectious,4.7,3.9
2000,Rabies,Autoimmune,16.43,4.01
2000,Rabies,Respiratory,12.21,5.33
2000,Rabies,Neurological,9.68,12.3
2000,Rabies,Neurological,5.04,7.53
2000,Rabies,Neurological,6.12,6.22
2000,Rabies,Viral,18.67,10.09
2000,Tuberculosis,Infectious,0.53,3.15
2000,Tuberculosis,Bacterial,18.99,7.01
2000,Tuberculosis,Infectious,1.86,7.27
2000,Tuberculosis,Neurological,4.61,12.45
2000,Tuberculosis,Cardiovascular,17.82,4.36
2000,Tuberculosis,Genetic,19.36,11.93
2000,Tuberculosis,Viral,7.19,9.53
2000,Zika,Neurological,6.9,4.2
2000,Zika,Infectious,13.82,11.06
2000,Zika,Cardiovascular,12.95,8.32
2000,Zika,Parasitic,16.91,3.52
2000,Zika,Autoimmune,7.39,1.04
2000,Zika,Parasitic,15.86,5.53
2000,Zika,Parasitic,14.71,12.94
2000,Zika,Infectious,18.8,2.27
2000,Zika,Cardiovascular,7.77,4.95
2000,Zika,Parasitic,16.77,3.65
2000,Alzheimer's Disease,Chronic,12.52,2.74
2000,Alzheimer's Disease,Metabolic,12.62,0.45
2000,Alzheimer's Disease,Cardiovascular,10.64,3.17
2000,Alzheimer's Disease,Parasitic,18.89,9.71
2000,Alzheimer's Disease,Parasitic,0.9,11.96
2000,Alzheimer's Disease,Respiratory,4.02,11.0
2000,Alzheimer's Disease,Neurological,14.74,10.52
2000,Alzheimer's Disease,Cardiovascular,3.48,12.21
2000,Alzheimer's Disease,Neurological,9.54,4.25
2000,Alzheimer's Disease,Parasitic,8.55,3.99
2000,Alzheimer's Disease,Respiratory,7.11,4.6
2000,Asthma,Cardiovascular,16.84,14.02
2000,Asthma,Parasitic,11.88,3.41
2000,Asthma,Cardiovascular,13.82,12.62
2000,Asthma,Respiratory,19.61,2.11
2000,Asthma,Bacterial,7.22,4.03
2000,Asthma,Cardiovascular,15.5,1.19
2000,Asthma,Chronic,5.68,11.12
2000,Asthma,Viral,12.98,6.9
2000,Asthma,Cardiovascular,14.02,10.66
2000,Asthma,Bacterial,5.25,5.34
2000,Asthma,Bacterial,5.86,8.67
2000,Asthma,Bacterial,5.34,9.43
2000,Asthma,Bacterial,18.04,6.7
2000,Asthma,Genetic,5.28,13.76
2000,Asthma,Respiratory,18.25,2.32
2000,COVID-19,Bacterial,13.53,0.81
2000,COVID-19,Infectious,15.71,4.55
2000,COVID-19,Metabolic,1.27,6.38
2000,COVID-19,Infectious,10.32,8.0
2000,COVID-19,Infectious,10.21,11.44
2000,COVID-19,Respiratory,14.93,13.84
2000,COVID-19,Infectious,15.38,8.01
2000,COVID-19,Parasitic,2.98,12.05
2000,COVID-19,Parasitic,19.95,9.85
2000,COVID-19,Infectious,4.52,3.6
2000,COVID-19,Viral,16.38,3.01
2000,COVID-19,Bacterial,0.65,6.4
2000,COVID-19,Bacterial,12.03,1.99
2000,COVID-19,Genetic,3.94,1.52
2000,COVID-19,Chronic,18.68,13.94
2000,COVID-19,Respiratory,8.03,2.42
2000,COVID-19,Genetic,14.4,6.09
2000,Cancer,Infectious,15.15,1.63
2000,Cancer,Cardiovascular,12.3,9.14
2000,Cancer,Infectious,9.03,1.72
2000,Cancer,Metabolic,6.69,2.66
2000,Cancer,Bacterial,10.86,12.28
2000,Cancer,Cardiovascular,5.41,13.41
2000,Cancer,Respiratory,1.92,11.11
2000,Cancer,Neurological,2.81,3.57
2000,Cancer,Chronic,16.21,13.0
2000,Cancer,Infectious,10.45,9.1
2000,Cancer,Bacterial,9.66,11.86
2000,Cholera,Metabolic,15.17,2.77
2000,Cholera,Metabolic,5.98,1.91
2000,Cholera,Viral,14.39,9.77
2000,Cholera,Bacterial,4.56,8.53
2000,Cholera,Bacterial,12.49,7.16
2000,Cholera,Bacterial,2.59,4.77
2000,Cholera,Metabolic,9.94,6.88
2000,Cholera,Respiratory,9.82,7.03
2000,Cholera,Respiratory,18.19,10.16
2000,Cholera,Metabolic,18.17,11.48
2000,Cholera,Genetic,16.15,8.62
2000,Cholera,Bacterial,8.85,7.68
2000,Cholera,Metabolic,16.97,8.81
2000,Cholera,Respiratory,8.95,5.47
2000,Cholera,Cardiovascular,14.51,11.48
2000,Cholera,Neurological,10.34,2.41
2000,Dengue,Genetic,17.46,10.5
2000,Dengue,Autoimmune,1.77,12.29
2000,Dengue,Neurological,6.93,3.26
2000,Dengue,Chronic,6.35,5.89
2000,Dengue,Infectious,5.02,4.75
2000,Dengue,Metabolic,8.97,10.03
2000,Dengue,Chronic,1.66,14.45
2000,Dengue,Bacterial,7.74,8.09
2000,Dengue,Metabolic,2.93,13.49
2000,Dengue,Cardiovascular,16.91,2.87
2000,Dengue,Viral,18.6,2.87
2000,Dengue,Parasitic,19.91,10.84
2000,Dengue,Neurological,2.21,13.0
2000,Dengue,Autoimmune,1.07,3.89
2000,Dengue,Neurological,11.28,9.13
2000,Diabetes,Parasitic,7.71,1.73
2000,Diabetes,Neurological,12.85,8.52
2000,Diabetes,Chronic,18.53,8.21
2000,Diabetes,Chronic,17.26,13.79
2000,Diabetes,Respiratory,5.54,5.62
2000,Ebola,Parasitic,18.87,12.12
2000,Ebola,Infectious,0.28,0.44
2000,Ebola,Bacterial,5.23,2.88
2000,Ebola,Respiratory,13.01,11.45
2000,Ebola,Respiratory,15.74,10.13
2000,Ebola,Metabolic,5.41,10.09
2000,Ebola,Bacterial,3.43,12.32
2000,Ebola,Parasitic,2.31,13.45
2000,Ebola,Infectious,19.85,12.58
2000,Ebola,Cardiovascular,13.26,0.67
2000,Ebola,Autoimmune,17.05,5.21
2000,Ebola,Cardiovascular,14.98,0.98
2000,Ebola,Autoimmune,8.31,3.56
2000,Ebola,Genetic,16.45,12.43
2000,Ebola,Cardiovascular,14.35,7.37
2000,Ebola,Metabolic,9.19,1.11
2000,Ebola,Neurological,12.46,3.89
2000,Ebola,Bacterial,7.93,3.46
2000,Ebola,Cardiovascular,11.68,9.41
2000,Ebola,Bacterial,6.08,2.38
2000,Ebola,Parasitic,6.68,11.11
2000,Ebola,Autoimmune,16.0,1.48
2000,HIV/AIDS,Genetic,9.9,13.03
2000,HIV/AIDS,Cardiovascular,5.91,14.22
2000,HIV/AIDS,Bacterial,17.12,10.01
2000,HIV/AIDS,Autoimmune,13.69,8.11
2000,HIV/AIDS,Infectious,19.68,13.69
2000,HIV/AIDS,Chronic,17.49,13.02
2000,HIV/AIDS,Neurological,18.96,7.38
2000,Hepatitis,Genetic,9.86,2.85
2000,Hepatitis,Chronic,19.3,1.91
2000,Hepatitis,Neurological,12.08,11.98
2000,Hepatitis,Genetic,8.26,8.86
2000,Hepatitis,Respiratory,14.51,14.07
2000,Hepatitis,Respiratory,17.39,7.65
2000,Hepatitis,Parasitic,12.41,5.23
2000,Hepatitis,Viral,1.29,8.89
2000,Hepatitis,Parasitic,0.17,12.1
2000,Hypertension,Respiratory,0.37,14.92
2000,Hypertension,Cardiovascular,2.4,8.69
2000,Hypertension,Viral,4.26,6.61
2000,Hypertension,Cardiovascular,13.48,11.08
2000,Hypertension,Cardiovascular,11.86,7.76
2000,Hypertension,Respiratory,2.49,14.08
2000,Hypertension,Chronic,8.41,5.07
2000,Hypertension,Cardiovascular,1.62,8.39
2000,Hypertension,Cardiovascular,13.34,10.6
2000,Hypertension,Viral,12.15,6.54
2000,Hypertension,Cardiovascular,15.59,10.45
2000,Influenza,Metabolic,1.12,14.1
2000,Influenza,Respiratory,8.51,12.04
2000,Influenza,Infectious,4.22,9.19
2000,Influenza,Parasitic,14.62,14.75
2000,Influenza,Chronic,15.97,5.36
2000,Influenza,Cardiovascular,18.18,10.65
2000,Influenza,Viral,11.27,7.82
2000,Influenza,Cardiovascular,18.87,2.11
2000,Leprosy,Cardiovascular,18.86,14.77
2000,Leprosy,Infectious,12.47,8.05
2000,Leprosy,Infectious,5.86,5.87
2000,Leprosy,Respiratory,2.69,2.28
2000,Leprosy,Autoimmune,12.02,11.22
2000,Leprosy,Respiratory,6.25,12.27
2000,Leprosy,Autoimmune,4.02,2.93
2000,Leprosy,Parasitic,5.16,4.31
2000,Leprosy,Genetic,13.76,4.61
2000,Leprosy,Chronic,15.68,13.25
2000,Leprosy,Cardiovascular,12.39,12.12
2000,Malaria,Chronic,17.0,8.37
2000,Malaria,Neurological,1.94,1.37
2000,Malaria,Cardiovascular,10.74,1.83
2000,Malaria,Metabolic,7.72,6.13
2000,Malaria,Autoimmune,5.19,4.98
2000,Malaria,Respiratory,9.27,6.8
2000,Malaria,Autoimmune,2.73,4.33
2000,Malaria,Infectious,10.95,13.71
2000,Malaria,Chronic,11.03,4.36
2000,Measles,Bacterial,14.08,7.48
2000,Measles,Metabolic,4.71,4.73
2000,Measles,Metabolic,13.59,13.33
2000,Measles,Chronic,9.91,5.36
2000,Measles,Respiratory,1.85,6.07
2000,Measles,Parasitic,19.55,9.03
2000,Measles,Chronic,12.02,14.67
2000,Measles,Bacterial,13.75,4.33
2000,Measles,Parasitic,5.91,5.09
2000,Measles,Metabolic,17.31,12.19
2000,Measles,Metabolic,19.7,14.5
2000,Measles,Bacterial,6.92,8.79
2000,Measles,Parasitic,2.59,11.53
2000,Measles,Parasitic,15.18,0.75
2000,Parkinson's Disease,Viral,18.6,7.7
2000,Parkinson's Disease,Bacterial,5.71,4.69
2000,Parkinson's Disease,Respiratory,9.57,11.5
2000,Parkinson's Disease,Autoimmune,4.23,1.64
2000,Parkinson's Disease,Bacterial,14.09,1.28
2000,Parkinson's Disease,Infectious,6.51,5.43
2000,Parkinson's Disease,Parasitic,7.26,13.14
2000,Parkinson's Disease,Autoimmune,2.8,11.39
2000,Parkinson's Disease,Respiratory,8.61,1.2
2000,Polio,Chronic,13.75,14.21
2000,Polio,Infectious,11.01,11.07
2000,Polio,Parasitic,7.64,3.75
2000,Polio,Neurological,2.8,8.08
2000,Polio,Parasitic,1.08,5.27
2000,Polio,Autoimmune,7.35,3.7
2000,Polio,Bacterial,14.07,12.74
2000,Polio,Cardiovascular,11.0,1.53
2000,Polio,Metabolic,10.7,12.66
2000,Polio,Respiratory,14.45,14.2
2000,Polio,Parasitic,11.45,5.48
2000,Polio,Metabolic,8.63,1.92
2000,Polio,Respiratory,4.54,7.82
2000,Rabies,Infectious,4.06,4.79
2000,Rabies,Metabolic,18.21,13.86
2000,Rabies,Viral,18.24,4.0
2000,Rabies,Chronic,16.01,11.63
2000,Rabies,Parasitic,5.35,0.82
2000,Rabies,Chronic,14.97,8.64
2000,Rabies,Neurological,14.88,2.72
2000,Rabies,Infectious,18.66,3.78
2000,Tuberculosis,Genetic,0.72,11.02
2000,Tuberculosis,Genetic,7.67,8.08
2000,Tuberculosis,Respiratory,17.21,8.79
2000,Tuberculosis,Parasitic,4.85,5.14
2000,Tuberculosis,Neurological,4.77,2.05
2000,Zika,Respiratory,3.36,5.22
2000,Zika,Cardiovascular,1.65,3.17
2000,Zika,Autoimmune,5.05,9.01
2000,Zika,Bacterial,8.08,9.94
2000,Zika,Neurological,10.6,13.71
2000,Zika,Respiratory,10.04,8.8
2000,Zika,Bacterial,19.26,6.52
2000,Zika,Parasitic,2.57,12.31
2000,Zika,Respiratory,9.15,0.99
2000,Zika,Genetic,12.84,10.99
2000,Zika,Chronic,11.31,6.04
2000,Zika,Parasitic,7.7,3.82
2000,Zika,Autoimmune,10.67,2.92
2000,Zika,Infectious,14.21,2.5
2000,Zika,Cardiovascular,14.61,12.11
2000,Zika,Bacterial,9.48,8.2
2000,Zika,Cardiovascular,14.22,9.11
2000,Alzheimer's Disease,Autoimmune,1.38,2.81
2000,Alzheimer's Disease,Bacterial,11.77,14.4
2000,Alzheimer's Disease,Infectious,16.01,14.65
2000,Alzheimer's Disease,Neurological,3.22,12.23
2000,Alzheimer's Disease,Infectious,0.29,10.86
2000,Alzheimer's Disease,Autoimmune,15.64,10.19
2000,Alzheimer's Disease,Bacterial,16.28,9.44
2000,Alzheimer's Disease,Autoimmune,0.75,2.18
2000,Alzheimer's Disease,Metabolic,7.41,7.23
2000,Asthma,Infectious,6.43,13.13
2000,Asthma,Bacterial,13.05,12.84
2000,Asthma,Metabolic,15.72,14.3
2000,Asthma,Bacterial,17.54,1.86
2000,Asthma,Autoimmune,8.37,4.62
2000,Asthma,Chronic,4.8,1.98
2000,Asthma,Infectious,6.63,13.89
2000,Asthma,Cardiovascular,9.84,12.11
2000,Asthma,Viral,12.13,7.74
2000,Asthma,Bacterial,4.37,6.18
2000,Asthma,Infectious,17.76,8.65
2000,Asthma,Infectious,13.78,10.88
2000,Asthma,Genetic,5.15,11.73
2000,Asthma,Genetic,19.37,8.93
2000,Asthma,Neurological,6.77,5.67
2000,Asthma,Neurological,17.22,9.14
2000,COVID-19,Metabolic,19.2,13.65
2000,COVID-19,Parasitic,13.12,13.57
2000,COVID-19,Neurological,15.48,3.14
2000,COVID-19,Parasitic,8.81,4.02
2000,COVID-19,Respiratory,0.18,14.42
2000,COVID-19,Genetic,10.71,14.48
2000,COVID-19,Parasitic,16.18,10.52
2000,COVID-19,Parasitic,10.02,5.17
2000,COVID-19,Bacterial,7.79,12.65
2000,COVID-19,Viral,0.18,8.48
2000,COVID-19,Metabolic,17.86,0.72
2000,COVID-19,Respiratory,13.32,8.9
2000,COVID-19,Metabolic,18.82,4.8
2000,COVID-19,Autoimmune,2.68,1.74
2000,COVID-19,Metabolic,14.54,9.75
2000,COVID-19,Autoimmune,18.41,3.92
2000,COVID-19,Chronic,4.08,8.54
2000,COVID-19,Viral,5.09,8.47
2000,COVID-19,Parasitic,10.41,8.34
2000,Cancer,Parasitic,7.67,3.02
2000,Cancer,Parasitic,19.61,0.21
2000,Cancer,Viral,12.81,9.08
2000,Cancer,Neurological,2.31,13.98
2000,Cancer,Autoimmune,17.97,0.22
2000,Cancer,Genetic,8.03,6.31
2000,Cancer,Metabolic,2.22,4.19
2000,Cancer,Viral,1.27,3.85
2000,Cholera,Respiratory,18.57,4.31
2000,Cholera,Chronic,7.71,2.04
2000,Cholera,Neurological,14.19,6.11
2000,Cholera,Respiratory,13.53,1.1
2000,Cholera,Autoimmune,17.06,8.47
2000,Cholera,Viral,18.03,14.41
2000,Cholera,Infectious,15.1,12.42
2000,Cholera,Chronic,2.55,2.89
2000,Cholera,Respiratory,1.03,10.96
2000,Cholera,Cardiovascular,0.64,3.14
2000,Dengue,Genetic,15.33,13.24
2000,Dengue,Viral,9.82,9.18
2000,Dengue,Cardiovascular,1.32,1.14
2000,Dengue,Cardiovascular,3.92,8.03
2000,Dengue,Neurological,14.31,6.32
2000,Dengue,Genetic,16.14,11.26
2000,Dengue,Neurological,3.23,0.91
2000,Dengue,Parasitic,12.3,7.33
2000,Dengue,Respiratory,3.67,14.18
2000,Dengue,Neurological,15.48,9.6
2000,Dengue,Bacterial,16.13,4.57
2000,Dengue,Cardiovascular,12.48,7.26
2000,Dengue,Chronic,12.84,5.54
2000,Dengue,Respiratory,8.18,14.61
2000,Dengue,Autoimmune,19.37,4.43
2000,Dengue,Bacterial,0.24,12.86
2000,Diabetes,Respiratory,6.72,10.84
2000,Diabetes,Parasitic,6.33,0.42
2000,Diabetes,Bacterial,10.11,13.61
2000,Diabetes,Neurological,5.55,12.51
2000,Diabetes,Viral,9.03,2.47
2000,Diabetes,Autoimmune,17.41,3.77
2000,Diabetes,Neurological,17.83,2.81
2000,Diabetes,Bacterial,13.9,6.92
2000,Diabetes,Chronic,15.31,8.86
2000,Diabetes,Genetic,1.87,12.72
2000,Diabetes,Neurological,4.76,12.32
2000,Ebola,Bacterial,4.73,1.69
2000,Ebola,Metabolic,9.13,7.02
2000,Ebola,Genetic,17.95,10.53
2000,Ebola,Metabolic,16.69,14.47
2000,Ebola,Autoimmune,18.49,6.31
2000,Ebola,Viral,14.67,6.17
2000,Ebola,Neurological,16.18,2.2
2000,Ebola,Chronic,15.06,11.75
2000,Ebola,Parasitic,9.61,9.18
2000,Ebola,Respiratory,18.37,8.35
2000,Ebola,Parasitic,19.82,8.21
2000,Ebola,Chronic,14.3,8.97
2000,Ebola,Respiratory,7.91,1.6
2000,Ebola,Infectious,8.0,2.41
2000,Ebola,Neurological,17.27,14.25
2000,HIV/AIDS,Chronic,17.75,6.43
2000,HIV/AIDS,Bacterial,11.3,1.41
2000,HIV/AIDS,Metabolic,0.75,11.5
2000,HIV/AIDS,Genetic,0.5,6.58
2000,HIV/AIDS,Bacterial,0.27,2.54
2000,HIV/AIDS,Infectious,19.22,13.85
2000,HIV/AIDS,Infectious,9.22,8.86
2000,HIV/AIDS,Autoimmune,9.02,5.57
2000,HIV/AIDS,Bacterial,18.78,8.94
2000,HIV/AIDS,Bacterial,3.57,13.2
2000,HIV/AIDS,Respiratory,8.82,4.36
2000,HIV/AIDS,Genetic,11.15,9.03
2000,HIV/AIDS,Parasitic,0.61,3.77
2000,Hepatitis,Genetic,14.47,11.12
2000,Hepatitis,Bacterial,10.75,1.56
2000,Hepatitis,Neurological,8.57,13.48
2000,Hepatitis,Bacterial,9.54,1.68
2000,Hepatitis,Infectious,14.05,10.2
2000,Hepatitis,Metabolic,13.16,3.72
2000,Hepatitis,Neurological,11.33,4.62
2000,Hepatitis,Chronic,6.48,2.55
2000,Hypertension,Genetic,5.27,11.43
2000,Hypertension,Chronic,17.14,5.18
2000,Hypertension,Bacterial,19.09,8.42
2000,Hypertension,Neurological,11.3,0.8
2000,Hypertension,Metabolic,11.41,9.92
2000,Hypertension,Metabolic,6.76,2.2
2000,Hypertension,Cardiovascular,15.02,4.28
2000,Hypertension,Genetic,18.93,1.29
2000,Hypertension,Genetic,14.81,7.13
2000,Hypertension,Genetic,10.26,6.45
2000,Influenza,Neurological,17.2,13.5
2000,Influenza,Bacterial,10.71,14.77
2000,Influenza,Genetic,11.45,8.84
2000,Influenza,Cardiovascular,2.68,2.58
2000,Influenza,Genetic,13.35,8.58
2000,Influenza,Autoimmune,3.33,7.45
2000,Influenza,Neurological,6.87,11.53
2000,Influenza,Chronic,7.58,6.01
2000,Influenza,Chronic,15.22,6.18
2000,Influenza,Neurological,1.84,14.77
2000,Influenza,Respiratory,8.46,12.96
2000,Influenza,Respiratory,1.74,12.77
2000,Influenza,Respiratory,18.47,12.12
2000,Influenza,Cardiovascular,7.26,1.35
2000,Influenza,Chronic,0.98,2.78
2000,Leprosy,Respiratory,4.39,12.14
2000,Leprosy,Bacterial,3.11,14.81
2000,Leprosy,Neurological,8.66,2.1
2000,Leprosy,Viral,16.69,6.18
