year,disease_name,disease_category,prevalence_rate,incidence_rate
2000,Hepatitis,Viral,19.07,12.59
2000,Hypertension,Viral,19.55,0.67
2000,Influenza,Autoimmune,2.51,12.17
2000,Malaria,Genetic,4.53,13.63
2000,Cancer,Parasitic,4.54,14.5
2000,Hepatitis,Autoimmune,14.1,9.47
2000,HIV/AIDS,Genetic,8.33,8.05
2000,Leprosy,Metabolic,5.73,11.58
2000,Rabies,Chronic,5.59,10.59
2000,Influenza,Respiratory,11.74,2.47
2000,Influenza,Viral,11.42,10.9
2000,Influenza,Autoimmune,8.99,11.06
2000,Zika,Autoimmune,9.26,1.98
2000,Influenza,Metabolic,10.23,3.89
2000,Tuberculosis,Bacterial,16.69,8.0
2000,Rabies,Genetic,4.79,10.44
2000,Asthma,Metabolic,0.75,5.18
2000,Measles,Neurological,7.69,9.99
2000,Diabetes,Chronic,7.02,12.08
2000,Diabetes,Parasitic,7.21,13.74
2000,Measles,Respiratory,12.8,6.05
2000,Tuberculosis,Autoimmune,19.61,13.99
2000,Malaria,Neurological,1.61,10.97
2000,Polio,Chronic,16.07,13.84
2000,Polio,Infectious,9.8,11.55
2000,Asthma,Neurological,3.64,6.99
2000,Tuberculosis,Viral,19.37,10.02
2000,Hypertension,Infectious,1.39,10.85
2000,Hepatitis,Respiratory,6.14,14.82
2000,Leprosy,Bacterial,11.77,6.59
2000,Malaria,Neurological,19.25,13.48
2000,Cholera,Parasitic,11.88,5.16
2000,Parkinson's Disease,Autoimmune,4.5,14.45
2000,COVID-19,Parasitic,19.9,3.29
2000,HIV/AIDS,Bacterial,3.79,3.13
2000,Zika,Genetic,17.58,3.19
2000,Cholera,Viral,6.22,14.69
2000,Diabetes,Neurological,1.89,5.35
2000,Measles,Neurological,13.02,12.61
2000,COVID-19,Infectious,1.85,0.4
2000,Cancer,Infectious,7.11,5.43
2000,HIV/AIDS,Bacterial,17.75,0.57
2000,Influenza,Viral,0.73,8.75
2000,Influenza,Infectious,14.08,11.76
2000,Influenza,Autoimmune,10.74,14.19
2000,Zika,Viral,2.57,11.92
2000,Cancer,Neurological,0.95,14.35
2000,Ebola,Bacterial,12.31,11.8
2000,Influenza,Cardiovascular,8.98,9.92
2000,COVID-19,Chronic,1.77,9.39
2000,Malaria,Bacterial,16.01,6.15
2000,Measles,Chronic,1.2,14.04
2000,Hepatitis,Chronic,0.53,7.87
2000,Measles,Chronic,0.87,10.09
2000,Cholera,Cardiovascular,12.27,11.49
2000,Rabies,Respiratory,5.06,14.93
2000,Cancer,Respiratory,9.92,4.05
2000,Parkinson's Disease,Chronic,3.46,11.95
2000,Malaria,Neurological,13.22,10.33
2000,Parkinson's Disease,Cardiovascular,19.93,9.47
2000,HIV/AIDS,Genetic,12.12,2.03
2000,Ebola,Infectious,1.81,9.52
2000,Cholera,Bacterial,8.25,4.35
2000,Malaria,Genetic,1.29,1.1
2000,Polio,Respiratory,4.5,4.31
2000,Hypertension,Bacterial,3.8,4.04
2000,Dengue,Neurological,11.22,2.24
2000,Hypertension,Viral,11.43,9.41
2000,Cancer,Respiratory,12.35,0.76
2000,Asthma,Cardiovascular,11.54,0.2
2000,Hypertension,Chronic,1.36,8.22
2000,Dengue,Metabolic,14.56,9.45
2000,Cancer,Genetic,14.16,13.63
2000,Measles,Viral,1.77,7.26
2000,Dengue,Cardiovascular,14.43,6.37
2000,Zika,Metabolic,10.73,11.17
2000,Rabies,Parasitic,5.5,14.54
2000,HIV/AIDS,Chronic,13.73,2.86
2000,Malaria,Infectious,1.59,5.01
2000,HIV/AIDS,Viral,19.63,0.19
2000,Zika,Chronic,12.94,9.3
2000,Zika,Metabolic,10.53,5.46
2000,Dengue,Respiratory,7.04,14.43
2000,Diabetes,Respiratory,8.0,4.36
2000,Asthma,Respiratory,7.24,7.16
2000,Hepatitis,Metabolic,13.96,14.67
2000,Diabetes,Bacterial,0.54,8.69
2000,Alzheimer's Disease,Genetic,0.91,8.59
2000,Ebola,Parasitic,3.93,12.29
2000,Measles,Respiratory,2.8,12.48
2000,Influenza,Viral,14.07,5.84
2000,Asthma,Viral,3.08,1.04
2000,Cholera,Neurological,1.08,11.42
2000,Cholera,Respiratory,7.97,7.09
2000,Hypertension,Viral,5.52,11.95
2000,Hypertension,Bacterial,10.64,9.4
2000,Polio,Bacterial,19.62,5.96
2000,Influenza,Cardiovascular,1.76,5.16
2000,Cancer,Chronic,6.42,7.12
2000,Diabetes,Cardiovascular,14.5,4.71
2000,Malaria,Bacterial,10.32,1.23
2000,COVID-19,Cardiovascular,10.07,14.72
2000,Hepatitis,Cardiovascular,1.1,13.2
2000,Cancer,Bacterial,11.23,0.21
2000,Polio,Metabolic,10.54,4.91
2000,Cancer,Neurological,4.48,6.72
2000,Measles,Metabolic,0.5,8.56
2000,Hypertension,Viral,12.93,4.15
2000,Hepatitis,Cardiovascular,12.74,13.82
2000,COVID-19,Chronic,0.9,8.5
2000,Cholera,Chronic,11.45,14.43
2000,HIV/AIDS,Parasitic,0.58,1.34
2000,Tuberculosis,Chronic,7.77,2.86
2000,Polio,Chronic,6.16,6.01
2000,Leprosy,Cardiovascular,1.11,12.18
2000,Measles,Respiratory,3.2,11.43
2000,Diabetes,Viral,15.89,4.72
2000,Tuberculosis,Parasitic,4.43,2.63
2000,Hypertension,Cardiovascular,9.7,1.16
2000,Parkinson's Disease,Chronic,0.2,2.73
2000,COVID-19,Neurological,16.75,10.06
2000,Influenza,Bacterial,6.25,10.22
2000,Leprosy,Genetic,3.55,11.67
2000,Cholera,Infectious,9.15,0.56
2000,HIV/AIDS,Viral,12.52,2.33
2000,Cholera,Bacterial,8.8,4.36
2000,COVID-19,Infectious,17.65,11.25
2000,Alzheimer's Disease,Chronic,0.22,0.35
2000,Diabetes,Genetic,1.89,1.41
2000,Asthma,Bacterial,16.47,3.37
2000,Cholera,Chronic,4.79,3.7
2000,Hepatitis,Bacterial,11.64,10.03
2000,Cholera,Bacterial,4.1,4.46
2000,Dengue,Parasitic,7.58,0.23
2000,Tuberculosis,Viral,1.02,10.62
2000,Influenza,Parasitic,8.94,6.89
2000,Influenza,Metabolic,9.67,1.43
2000,HIV/AIDS,Cardiovascular,13.6,11.93
2000,Parkinson's Disease,Cardiovascular,4.11,10.58
2000,Ebola,Genetic,7.27,14.26
2000,Dengue,Genetic,13.22,13.76
2000,Measles,Infectious,15.36,2.31
2000,COVID-19,Parasitic,17.42,3.94
2000,Asthma,Bacterial,17.39,4.62
2000,Asthma,Metabolic,7.91,9.13
2000,Zika,Parasitic,11.17,10.82
2000,Parkinson's Disease,Viral,10.84,11.74
2000,HIV/AIDS,Autoimmune,12.68,4.03
2000,Zika,Parasitic,18.74,4.13
2000,Asthma,Bacterial,1.26,12.8
2000,Alzheimer's Disease,Infectious,10.08,1.15
2000,Malaria,Autoimmune,17.9,6.14
2000,Parkinson's Disease,Genetic,4.48,1.44
2000,Parkinson's Disease,Neurological,14.56,9.94
2000,Rabies,Viral,18.22,11.31
2000,Hypertension,Viral,9.06,9.17
2000,Cancer,Viral,18.48,3.82
2000,Leprosy,Infectious,19.05,12.09
2000,Malaria,Respiratory,18.73,2.36
2000,Hypertension,Respiratory,19.75,14.47
2000,Alzheimer's Disease,Cardiovascular,0.39,2.17
2000,Hypertension,Infectious,14.27,9.64
2000,Influenza,Parasitic,16.16,3.53
2000,Cholera,Parasitic,15.51,14.92
2000,HIV/AIDS,Respiratory,12.22,9.68
2000,Influenza,Bacterial,14.46,0.2
2000,Parkinson's Disease,Autoimmune,5.71,5.07
2000,Hypertension,Genetic,16.87,5.27
2000,HIV/AIDS,Genetic,0.26,14.25
2000,Malaria,Chronic,3.15,13.47
2000,Parkinson's Disease,Metabolic,16.22,7.65
2000,Malaria,Bacterial,19.13,8.4
2000,Influenza,Bacterial,16.59,3.71
2000,Ebola,Infectious,13.19,14.13
2000,Influenza,Bacterial,11.96,14.53
2000,Alzheimer's Disease,Bacterial,15.93,1.93
2000,HIV/AIDS,Metabolic,6.81,1.46
2000,Hepatitis,Bacterial,12.52,12.47
2000,Tuberculosis,Bacterial,17.36,1.16
2000,Cancer,Autoimmune,6.56,0.94
2000,Cholera,Chronic,18.54,1.97
2000,Influenza,Respiratory,4.75,4.93
2000,Polio,Neurological,3.63,14.09
2000,Malaria,Infectious,7.74,0.16
2000,Dengue,Respiratory,12.45,6.74
2000,Tuberculosis,Respiratory,11.87,0.25
2000,Cancer,Viral,2.52,1.21
2000,Hypertension,Metabolic,12.51,11.87
2000,Alzheimer's Disease,Genetic,16.55,5.58
2000,Zika,Respiratory,13.79,13.71
2000,HIV/AIDS,Bacterial,12.2,3.55
2000,Hepatitis,Chronic,0.42,9.84
2000,Tuberculosis,Genetic,3.52,1.66
2000,Cholera,Viral,10.13,11.78
2000,Tuberculosis,Autoimmune,14.89,6.46
2000,Alzheimer's Disease,Autoimmune,4.66,13.61
2000,COVID-19,Bacterial,3.7,6.83
2000,Polio,Metabolic,15.5,1.39
2000,Cancer,Bacterial,8.17,8.6
2000,Leprosy,Chronic,7.32,12.39
2000,HIV/AIDS,Neurological,2.58,1.72
2000,Dengue,Autoimmune,0.15,4.58
2000,Parkinson's Disease,Metabolic,14.35,1.09
2000,Dengue,Viral,2.53,11.49
2000,COVID-19,Viral,9.32,6.22
2000,Parkinson's Disease,Genetic,17.68,11.55
2000,Cancer,Infectious,16.3,12.4
2000,Cholera,Parasitic,4.22,12.06
2000,Parkinson's Disease,Chronic,19.81,7.31
2000,Dengue,Respiratory,17.56,0.95
2000,Cancer,Parasitic,12.18,6.6
2000,Tuberculosis,Cardiovascular,9.99,6.06
2000,Influenza,Chronic,8.95,10.14
2000,Polio,Infectious,14.4,6.9
2000,Rabies,Autoimmune,7.74,2.43
2000,Hepatitis,Autoimmune,2.76,14.77
2000,Tuberculosis,Parasitic,1.53,6.97
2000,Dengue,Respiratory,2.11,10.74
2000,Alzheimer's Disease,Parasitic,0.25,2.42
2000,Dengue,Cardiovascular,19.41,7.41
2000,Cholera,Neurological,17.57,3.89
2000,COVID-19,Autoimmune,4.13,5.98
2000,Asthma,Chronic,10.03,1.28
2000,HIV/AIDS,Infectious,10.39,11.52
2000,Measles,Parasitic,4.83,7.34
2000,Influenza,Cardiovascular,2.33,12.34
2000,Polio,Genetic,16.54,8.0
2000,Parkinson's Disease,Metabolic,8.24,3.87
2000,Alzheimer's Disease,Respiratory,1.46,3.46
2000,Measles,Cardiovascular,15.7,8.17
2000,Tuberculosis,Cardiovascular,7.73,6.84
2000,Cancer,Infectious,12.29,4.78
2000,COVID-19,Chronic,5.16,2.68
2000,Cholera,Parasitic,8.12,0.35
2000,Zika,Parasitic,3.36,8.31
2000,Zika,Metabolic,3.54,13.03
2000,Influenza,Respiratory,6.65,4.46
2000,Influenza,Autoimmune,17.87,11.19
2000,Cholera,Viral,19.41,7.61
2000,Ebola,Cardiovascular,8.23,8.61
2000,Alzheimer's Disease,Parasitic,14.53,4.07
2000,Rabies,Parasitic,3.66,12.55
2000,Asthma,Viral,8.0,4.18
2000,Alzheimer's Disease,Neurological,10.64,10.19
2000,HIV/AIDS,Viral,4.5,5.17
2000,Cholera,Chronic,19.11,9.5
2000,Leprosy,Chronic,8.9,10.62
2000,Asthma,Genetic,9.78,1.24
2000,Polio,Infectious,19.57,1.97
2000,Dengue,Parasitic,18.73,9.76
2000,Zika,Respiratory,17.2,2.49
2000,HIV/AIDS,Genetic,7.93,12.9
2000,Tuberculosis,Viral,17.22,4.0
2000,Hypertension,Bacterial,11.3,11.86
2000,Tuberculosis,Viral,1.83,1.2
2000,Ebola,Bacterial,16.9,13.03
2000,COVID-19,Cardiovascular,12.63,5.03
2000,Alzheimer's Disease,Infectious,12.53,2.39
2000,HIV/AIDS,Parasitic,17.66,13.84
2000,Polio,Autoimmune,11.6,3.84
2000,Tuberculosis,Metabolic,17.99,10.65
2000,Hypertension,Cardiovascular,13.28,1.38
2000,Parkinson's Disease,Chronic,18.8,12.68
2000,HIV/AIDS,Chronic,0.18,6.7
2000,Influenza,Parasitic,6.0,8.83
2000,Hypertension,Autoimmune,2.58,2.05
2000,COVID-19,Bacterial,1.11,9.0
2000,Polio,Respiratory,7.67,7.89
2000,Ebola,Respiratory,8.09,5.04
2000,Malaria,Cardiovascular,8.79,1.96
2000,Alzheimer's Disease,Viral,4.12,2.95
2000,Measles,Bacterial,15.64,5.18
2000,Hepatitis,Respiratory,12.12,11.7
2000,Diabetes,Cardiovascular,10.39,0.79
2000,Rabies,Neurological,8.29,1.81
2000,Tuberculosis,Cardiovascular,8.31,10.39
2000,Zika,Bacterial,0.14,0.12
2000,Hypertension,Autoimmune,10.34,5.34
2000,Dengue,Autoimmune,2.11,13.85
2000,Diabetes,Metabolic,0.57,11.26
2000,Cancer,Respiratory,7.31,14.74
2000,Cancer,Autoimmune,17.25,2.97
2000,Polio,Parasitic,1.88,4.32
2000,HIV/AIDS,Cardiovascular,12.89,14.92
2000,Alzheimer's Disease,Viral,9.14,6.92
2000,Ebola,Metabolic,4.42,13.61
2000,Dengue,Autoimmune,11.41,9.74
2000,Ebola,Infectious,6.14,0.64
2000,Polio,Metabolic,7.11,6.3
2000,Tuberculosis,Genetic,13.85,13.65
2000,Ebola,Infectious,13.01,8.74
2000,Dengue,Respiratory,19.42,10.15
2000,Malaria,Cardiovascular,15.36,14.29
2000,Influenza,Viral,14.14,5.02
2000,Hypertension,Infectious,1.43,14.86
2000,HIV/AIDS,Respiratory,8.21,14.16
2000,Hepatitis,Autoimmune,15.7,1.63
2000,Diabetes,Neurological,3.36,0.69
2000,Cholera,Bacterial,9.09,5.91
2000,COVID-19,Bacterial,3.01,7.36
2000,Measles,Bacterial,9.82,12.24
2000,Leprosy,Parasitic,14.4,5.46
2000,Hepatitis,Respiratory,17.43,9.74
2000,Asthma,Autoimmune,15.9,13.91
2000,Hypertension,Bacterial,8.36,14.26
2000,Parkinson's Disease,Genetic,11.19,6.08
2000,Tuberculosis,Metabolic,3.61,9.6
2000,Measles,Bacterial,19.12,6.24
2000,HIV/AIDS,Neurological,17.97,1.72
2000,Diabetes,Parasitic,0.44,1.27
2000,Polio,Genetic,0.71,6.97
2000,Dengue,Metabolic,10.66,6.01
2000,Tuberculosis,Chronic,6.57,3.82
2000,Asthma,Chronic,4.39,2.98
2000,Alzheimer's Disease,Autoimmune,5.82,8.64
2000,Leprosy,Viral,8.63,6.98
2000,COVID-19,Cardiovascular,7.11,14.58
2000,Parkinson's Disease,Infectious,18.75,11.77
2000,Ebola,Autoimmune,16.65,8.96
2000,Hepatitis,Metabolic,4.71,12.92
2000,Hepatitis,Parasitic,17.71,4.17
2000,Alzheimer's Disease,Respiratory,5.37,1.1
2000,Diabetes,Chronic,2.99,14.35
2000,Dengue,Genetic,12.97,13.84
2000,Influenza,Chronic,3.57,7.56
2000,Hepatitis,Parasitic,19.9,13.64
2000,Tuberculosis,Respiratory,12.3,0.57
2000,Dengue,Neurological,12.86,8.34
2000,Cancer,Viral,15.49,4.84
2000,Cholera,Autoimmune,17.88,6.92
2000,Zika,Viral,7.01,1.15
2000,Zika,Chronic,16.57,2.15
2000,Tuberculosis,Infectious,1.38,0.28
2000,Polio,Parasitic,12.14,2.74
2000,Rabies,Parasitic,8.64,8.64
2000,Leprosy,Respiratory,11.2,1.6
2000,Cholera,Cardiovascular,16.56,5.59
2000,Parkinson's Disease,Genetic,10.89,13.63
2000,Hypertension,Chronic,4.76,3.13
2000,Measles,Infectious,2.9,2.95
2000,Polio,Genetic,2.22,13.53
2000,Malaria,Chronic,11.97,10.03
2000,Cancer,Respiratory,7.26,1.38
2000,Tuberculosis,Bacterial,10.65,1.14
2000,Parkinson's Disease,Bacterial,18.52,0.88
2000,Parkinson's Disease,Parasitic,17.27,8.82
2000,HIV/AIDS,Bacterial,14.48,3.42
2000,Alzheimer's Disease,Respiratory,9.0,12.52
2000,Malaria,Viral,9.4,8.38
2000,Asthma,Parasitic,19.11,8.78
2000,Parkinson's Disease,Parasitic,15.92,7.77
2000,Cancer,Metabolic,16.89,2.02
2000,Zika,Neurological,9.71,8.47
2000,Tuberculosis,Parasitic,8.46,10.91
2000,Rabies,Autoimmune,11.47,8.2
2000,Malaria,Metabolic,3.77,9.48
2000,Asthma,Viral,18.64,2.7
2000,HIV/AIDS,Bacterial,2.85,3.5
2000,Measles,Bacterial,2.18,11.47
2000,Leprosy,Cardiovascular,12.61,14.37
2000,HIV/AIDS,Genetic,2.01,6.71
2000,Influenza,Metabolic,2.67,14.84
2000,Cholera,Viral,14.99,6.45
2000,Zika,Parasitic,1.87,8.18
2000,Parkinson's Disease,Chronic,15.25,5.13
2000,Influenza,Parasitic,2.29,7.97
2000,Malaria,Viral,16.59,12.35
2000,COVID-19,Cardiovascular,12.41,4.91
2000,Alzheimer's Disease,Viral,13.75,8.38
2000,Measles,Viral,5.56,9.78
2000,Zika,Infectious,6.61,4.17
2000,Alzheimer's Disease,Metabolic,14.9,6.07
2000,Influenza,Parasitic,13.02,10.33
2000,Zika,Bacterial,16.6,14.15
2000,Dengue,Autoimmune,18.07,10.8
2000,Cancer,Autoimmune,11.16,2.79
2000,Alzheimer's Disease,Chronic,1.17,8.39
2000,Tuberculosis,Parasitic,2.07,7.8
2000,Zika,Autoimmune,9.0,10.08
2000,Parkinson's Disease,Parasitic,2.42,11.33
2000,Polio,Chronic,3.49,1.14
2000,Parkinson's Disease,Autoimmune,18.99,7.73
2000,Tuberculosis,Genetic,10.34,6.17
2000,Alzheimer's Disease,Respiratory,1.39,5.61
2000,Leprosy,Viral,19.97,5.52
2000,Cholera,Viral,3.54,13.41
2000,Leprosy,Genetic,1.31,14.31
2000,COVID-19,Metabolic,13.6,7.56
2000,Hepatitis,Autoimmune,2.66,13.61
2000,Rabies,Autoimmune,14.7,12.51
2000,Polio,Bacterial,9.7,6.58
2000,HIV/AIDS,Cardiovascular,19.25,3.59
2000,Influenza,Respiratory,18.01,9.63
2000,Tuberculosis,Viral,1.01,8.35
2000,Hepatitis,Chronic,13.71,7.84
2000,Alzheimer's Disease,Genetic,7.43,12.74
2000,Tuberculosis,Autoimmune,16.17,3.15
2000,COVID-19,Genetic,13.35,9.44
2000,Influenza,Genetic,19.76,7.6
2000,HIV/AIDS,Genetic,11.97,8.42
2000,COVID-19,Respiratory,19.79,14.72
2000,Asthma,Autoimmune,4.06,9.75
2000,Malaria,Genetic,13.37,2.17
2000,Polio,Genetic,3.05,7.87
2000,COVID-19,Genetic,12.49,2.96
2000,Hypertension,Parasitic,17.32,4.46
2000,Alzheimer's Disease,Parasitic,15.53,3.72
2000,Measles,Respiratory,16.2,0.3
2000,Ebola,Metabolic,13.49,5.41
2000,Cancer,Autoimmune,9.38,10.67
2000,Asthma,Infectious,7.7,13.12
2000,Rabies,Metabolic,6.04,6.39
2000,Tuberculosis,Parasitic,13.66,6.89
2000,COVID-19,Bacterial,16.77,3.28
2000,Tuberculosis,Infectious,3.32,11.51
2000,Measles,Viral,10.55,4.44
2000,Malaria,Cardiovascular,18.66,7.01
2000,Influenza,Genetic,9.76,3.85
2000,Measles,Genetic,15.5,2.9
2000,Influenza,Metabolic,17.74,8.7
2000,Ebola,Parasitic,12.1,1.54
2000,Cancer,Cardiovascular,18.32,9.83
2000,Influenza,Autoimmune,19.16,12.31
2000,Diabetes,Metabolic,10.43,6.94
2000,Cholera,Respiratory,1.67,14.24
2000,Hepatitis,Bacterial,12.85,14.71
2000,COVID-19,Neurological,13.01,4.42
2000,Dengue,Respiratory,18.62,14.76
2000,Cholera,Cardiovascular,19.74,1.11
2000,Cholera,Genetic,5.16,12.44
2000,Influenza,Neurological,1.94,7.09
2000,Rabies,Cardiovascular,13.35,9.69
2000,Parkinson's Disease,Chronic,6.45,7.64
2000,HIV/AIDS,Respiratory,10.4,7.36
2000,Influenza,Chronic,12.03,2.26
2000,Parkinson's Disease,Parasitic,0.46,3.33
2000,Malaria,Autoimmune,2.32,10.08
2000,Hypertension,Cardiovascular,7.98,0.96
2000,Zika,Autoimmune,12.16,1.92
2000,Hypertension,Cardiovascular,9.18,4.96
2000,Hepatitis,Infectious,2.94,3.47
2000,Influenza,Metabolic,5.35,11.04
2000,COVID-19,Bacterial,6.55,0.13
2000,Hypertension,Chronic,12.62,4.44
2000,Hypertension,Metabolic,0.38,3.6
2000,Dengue,Respiratory,15.56,4.47
2000,Rabies,Chronic,17.24,1.1
2000,Leprosy,Genetic,2.89,11.42
2000,Asthma,Parasitic,15.75,1.72
2000,Alzheimer's Disease,Respiratory,19.54,14.41
2000,Parkinson's Disease,Infectious,16.75,8.23
2000,Measles,Autoimmune,8.35,12.3
2000,Influenza,Genetic,1.66,0.59
2000,Hypertension,Infectious,15.39,3.37
2000,Malaria,Chronic,2.84,11.93
2000,HIV/AIDS,Metabolic,1.19,9.16
2000,Parkinson's Disease,Neurological,10.16,9.35
2000,Tuberculosis,Infectious,19.26,11.86
2000,Alzheimer's Disease,Parasitic,19.71,6.23
2000,Measles,Respiratory,19.56,6.91
2000,Zika,Bacterial,19.51,7.58
2000,Alzheimer's Disease,Neurological,1.31,4.56
2000,Polio,Bacterial,13.8,8.14
2000,Rabies,Viral,14.74,6.94
2000,Tuberculosis,Infectious,9.7,14.03
2000,HIV/AIDS,Infectious,8.85,12.82
2000,Alzheimer's Disease,Parasitic,13.5,0.52
2000,Cholera,Respiratory,16.21,6.72
2000,Asthma,Metabolic,9.2,6.74
2000,Measles,Autoimmune,12.45,13.63
2000,Leprosy,Respiratory,10.32,0.47
2000,Zika,Metabolic,16.1,14.59
2000,Parkinson's Disease,Chronic,18.96,3.95
2000,Malaria,Infectious,17.83,7.36
2000,Dengue,Neurological,10.29,12.49
2000,Hypertension,Parasitic,1.05,4.63
2000,Cholera,Autoimmune,10.8,11.7
2000,Polio,Bacterial,16.89,10.78
2000,Alzheimer's Disease,Neurological,7.47,9.68
2000,Parkinson's Disease,Viral,4.61,10.83
2000,Hepatitis,Cardiovascular,6.21,1.52
2000,Asthma,Infectious,18.99,6.32
2000,Cancer,Respiratory,6.3,7.65
2000,Polio,Autoimmune,0.24,6.72
2000,Tuberculosis,Bacterial,15.6,8.25
2000,Ebola,Bacterial,11.29,2.5
2000,Polio,Cardiovascular,16.82,6.48
2000,Cholera,Cardiovascular,11.38,1.0
2000,Cancer,Respiratory,9.34,8.65
2000,Tuberculosis,Bacterial,19.72,11.52
2000,Cancer,Cardiovascular,8.48,4.27
2000,Hypertension,Neurological,14.82,12.45
2000,HIV/AIDS,Parasitic,3.42,14.99
2000,Leprosy,Parasitic,1.49,3.43
2000,Cancer,Viral,12.38,9.25
2000,Hepatitis,Metabolic,17.3,8.71
2000,Zika,Respiratory,13.44,7.34
2000,Zika,Genetic,12.08,12.37
2000,Polio,Respiratory,15.62,8.29
2000,Ebola,Viral,7.47,0.69
2000,Alzheimer's Disease,Respiratory,4.29,14.53
2000,Hepatitis,Neurological,18.08,2.85
2000,Leprosy,Viral,12.72,6.39
2000,Asthma,Bacterial,4.87,11.55
2000,Dengue,Chronic,16.22,8.43
2000,Malaria,Genetic,0.72,5.3
2000,Cancer,Viral,16.87,4.94
2000,Parkinson's Disease,Respiratory,3.16,13.44
2000,Parkinson's Disease,Chronic,4.64,9.57
2000,HIV/AIDS,Infectious,19.82,10.97
2000,Malaria,Metabolic,6.26,12.43
2000,Polio,Metabolic,3.27,1.28
2000,Diabetes,Infectious,0.89,4.89
2000,Asthma,Parasitic,16.02,1.77
2000,Hypertension,Viral,8.4,1.4
2000,Hypertension,Autoimmune,1.79,1.47
2000,Influenza,Cardiovascular,16.98,0.47
2000,Rabies,Genetic,14.65,13.84
2000,COVID-19,Neurological,8.23,11.13
2000,Zika,Viral,1.57,3.16
2000,COVID-19,Respiratory,3.23,6.28
2000,Polio,Neurological,9.24,10.66
2000,Zika,Chronic,19.13,5.96
2000,Dengue,Metabolic,13.48,14.08
2000,Leprosy,Chronic,14.34,5.94
2000,Cancer,Metabolic,3.38,7.76
2000,HIV/AIDS,Parasitic,14.47,7.24
2000,Diabetes,Parasitic,4.4,13.09
2000,Cholera,Viral,13.51,4.25
2000,Measles,Cardiovascular,16.27,7.61
2000,Polio,Infectious,14.34,13.64
2000,Leprosy,Metabolic,9.1,2.1
2000,Ebola,Parasitic,2.9,9.79
2000,Leprosy,Respiratory,13.07,3.68
2000,Hepatitis,Metabolic,17.72,12.91
2000,Parkinson's Disease,Autoimmune,3.5,4.87
2000,Malaria,Neurological,1.23,13.34
2000,Measles,Respiratory,5.35,2.69
2000,Parkinson's Disease,Cardiovascular,4.1,11.53
2000,Hypertension,Viral,3.45,9.4
2000,HIV/AIDS,Autoimmune,5.86,6.82
2000,Ebola,Chronic,9.83,13.77
2000,Hepatitis,Autoimmune,5.03,12.82
2000,Polio,Viral,13.06,14.61
2000,Malaria,Chronic,2.54,14.78
2000,Parkinson's Disease,Infectious,19.17,1.7
2000,Hypertension,Genetic,19.69,10.61
2000,Cancer,Metabolic,5.21,14.85
2000,Parkinson's Disease,Parasitic,1.81,4.76
2000,Influenza,Cardiovascular,12.88,0.63
2000,COVID-19,Metabolic,19.75,1.86
2000,Parkinson's Disease,Neurological,1.37,10.79
2000,Hepatitis,Neurological,2.19,7.68
