year,disease_name,disease_category,prevalence_rate,incidence_rate
2000,Ebola,Autoimmune,16.46,14.51
2000,Cancer,Metabolic,6.05,15.0
2000,COVID-19,Respiratory,7.91,9.6
2000,HIV/AIDS,Cardiovascular,9.95,4.91
2000,Hepatitis,Infectious,12.44,14.22
2000,HIV/AIDS,Parasitic,18.91,11.72
2000,Diabetes,Autoimmune,8.72,1.84
2000,Cholera,Autoimmune,2.53,11.22
2000,Measles,Autoimmune,15.89,11.24
2000,Hepatitis,Viral,13.36,4.85
2000,Rabies,Metabolic,4.88,12.83
2000,Diabetes,Genetic,18.6,11.21
2000,COVID-19,Bacterial,10.19,14.85
2000,Leprosy,Autoimmune,9.88,7.88
2000,Hypertension,Metabolic,2.13,10.54
2000,Cholera,Neurological,12.61,9.3
2000,Zika,Respiratory,9.12,7.0
2000,Diabetes,Parasitic,13.43,5.49
2000,Parkinson's Disease,Metabolic,0.15,11.18
2000,Cancer,Chronic,16.53,6.14
2000,Hepatitis,Genetic,4.12,5.94
2000,Cancer,Neurological,16.36,4.45
2000,Dengue,Parasitic,9.99,7.18
2000,Alzheimer's Disease,Parasitic,3.29,13.89
2000,Diabetes,Parasitic,11.08,2.6
2000,Diabetes,Bacterial,0.44,14.71
2000,Cancer,Neurological,4.06,6.15
2000,Influenza,Parasitic,16.84,13.07
2000,Hypertension,Metabolic,2.13,12.68
2000,Measles,Chronic,15.16,12.89
2000,Asthma,Genetic,2.04,13.18
2000,Cancer,Metabolic,15.38,9.64
2000,COVID-19,Bacterial,14.71,10.24
2000,Malaria,Chronic,11.33,3.43
2000,HIV/AIDS,Genetic,16.31,11.33
2000,Rabies,Autoimmune,4.61,5.78
2000,Influenza,Viral,13.42,0.77
2000,Influenza,Bacterial,6.99,10.6
2000,Asthma,Viral,10.73,11.06
2000,Measles,Autoimmune,9.0,8.91
2000,Tuberculosis,Infectious,15.89,10.96
2000,Zika,Bacterial,18.45,6.06
2000,Tuberculosis,Autoimmune,6.35,3.01
2000,Diabetes,Parasitic,17.69,13.43
2000,Leprosy,Metabolic,18.84,12.87
2000,Asthma,Respiratory,1.52,13.37
2000,Alzheimer's Disease,Infectious,3.58,11.69
2000,Parkinson's Disease,Parasitic,1.75,11.15
2000,Measles,Respiratory,3.05,9.72
2000,HIV/AIDS,Infectious,5.31,5.05
2000,Tuberculosis,Metabolic,10.5,6.66
2000,Measles,Parasitic,2.78,5.16
2000,Cholera,Chronic,10.49,9.38
2000,COVID-19,Genetic,18.03,10.23
2000,HIV/AIDS,Respiratory,3.08,6.39
2000,Measles,Metabolic,3.71,8.34
2000,Parkinson's Disease,Parasitic,16.21,7.83
2000,Asthma,Autoimmune,1.92,11.43
2000,Cholera,Metabolic,3.98,12.92
2000,Ebola,Respiratory,0.13,12.69
2000,Measles,Chronic,6.91,8.03
2000,Cancer,Genetic,13.4,2.31
2000,Diabetes,Infectious,11.15,4.55
2000,Hepatitis,Neurological,2.29,14.92
2000,Zika,Metabolic,13.01,4.44
2000,Hypertension,Bacterial,3.26,3.47
2000,Cholera,Bacterial,4.52,14.62
2000,Influenza,Genetic,1.66,4.14
2000,Leprosy,Viral,17.36,8.77
2000,Cholera,Parasitic,13.47,5.55
2000,Ebola,Autoimmune,19.83,9.04
2000,Alzheimer's Disease,Cardiovascular,18.99,9.22
2000,Tuberculosis,Cardiovascular,13.91,1.72
2000,Hepatitis,Neurological,17.82,0.66
2000,Rabies,Cardiovascular,8.41,4.83
2000,Hepatitis,Infectious,17.46,12.43
2000,Ebola,Bacterial,7.1,13.04
2000,Cholera,Bacterial,16.34,1.88
2000,HIV/AIDS,Bacterial,15.51,13.51
2000,Ebola,Neurological,5.63,4.36
2000,Asthma,Bacterial,1.42,6.64
2000,Cholera,Infectious,15.8,3.49
2000,Influenza,Infectious,9.14,9.74
2000,Diabetes,Neurological,13.4,7.52
2000,Malaria,Cardiovascular,12.92,13.74
2000,Hypertension,Cardiovascular,3.56,11.9
2000,Tuberculosis,Chronic,19.94,7.99
2000,Influenza,Genetic,1.88,4.38
2000,Tuberculosis,Viral,7.41,8.37
2000,Zika,Respiratory,6.62,9.47
2000,Tuberculosis,Genetic,13.18,9.85
2000,Zika,Genetic,8.27,3.02
2000,Ebola,Infectious,10.89,5.42
2000,Dengue,Metabolic,14.41,4.77
2000,Asthma,Bacterial,14.36,1.78
2000,COVID-19,Cardiovascular,7.53,13.3
2000,Diabetes,Bacterial,2.06,5.63
2000,Hepatitis,Parasitic,16.53,10.84
2000,HIV/AIDS,Respiratory,7.19,4.89
2000,Diabetes,Respiratory,17.11,10.72
2000,Polio,Genetic,1.42,9.1
2000,Influenza,Parasitic,4.9,1.84
2000,Leprosy,Autoimmune,0.27,13.91
2000,Hypertension,Infectious,11.02,2.29
2000,Parkinson's Disease,Respiratory,15.66,10.15
2000,Malaria,Respiratory,16.35,8.12
2000,Rabies,Viral,18.03,7.58
2000,Cancer,Autoimmune,5.44,13.83
2000,Leprosy,Bacterial,10.22,14.67
2000,Hepatitis,Genetic,7.17,11.76
2000,Zika,Autoimmune,7.4,11.45
2000,Parkinson's Disease,Infectious,3.9,11.27
2000,Malaria,Cardiovascular,19.64,4.18
2000,Cancer,Metabolic,9.59,7.75
2000,Cholera,Genetic,10.38,12.4
2000,Cholera,Genetic,12.96,4.8
2000,Cancer,Cardiovascular,0.24,1.52
2000,Parkinson's Disease,Viral,0.55,13.46
2000,Leprosy,Parasitic,11.66,7.54
2000,Dengue,Bacterial,6.08,14.44
2000,Tuberculosis,Bacterial,1.94,12.84
2000,Diabetes,Bacterial,18.14,12.4
2000,HIV/AIDS,Viral,18.7,11.96
2000,COVID-19,Metabolic,4.49,2.41
2000,Influenza,Parasitic,18.83,12.4
2000,Dengue,Genetic,5.05,1.93
2000,Malaria,Autoimmune,16.78,5.96
2000,Rabies,Infectious,16.5,9.2
2000,Measles,Autoimmune,0.21,7.0
2000,Zika,Cardiovascular,11.37,5.08
2000,Asthma,Autoimmune,16.89,6.0
2000,Asthma,Genetic,3.59,14.68
2000,Cholera,Autoimmune,16.53,6.72
2000,Malaria,Infectious,10.52,9.0
2000,Rabies,Metabolic,2.22,13.34
2000,Parkinson's Disease,Parasitic,15.13,2.31
2000,Dengue,Parasitic,5.84,9.01
2000,Dengue,Respiratory,19.8,9.49
2000,Diabetes,Viral,13.77,14.03
2000,HIV/AIDS,Parasitic,11.55,1.75
2000,HIV/AIDS,Viral,12.98,2.86
2000,Dengue,Cardiovascular,6.18,3.3
2000,Ebola,Parasitic,5.57,0.25
2000,Influenza,Respiratory,3.91,2.42
2000,COVID-19,Infectious,19.96,4.5
2000,Asthma,Viral,12.87,1.03
2000,Diabetes,Infectious,17.42,10.94
2000,Hepatitis,Parasitic,16.21,2.3
2000,Influenza,Neurological,11.71,5.32
2000,Hypertension,Neurological,2.93,7.55
2000,Leprosy,Respiratory,3.95,7.64
2000,Diabetes,Bacterial,19.02,12.6
2000,Diabetes,Infectious,12.64,0.4
2000,Cancer,Parasitic,3.54,12.09
2000,Malaria,Parasitic,1.62,6.2
2000,Ebola,Viral,16.33,0.77
2000,Hypertension,Autoimmune,5.17,14.57
2000,Ebola,Genetic,3.87,6.21
2000,HIV/AIDS,Neurological,12.44,3.98
2000,Tuberculosis,Respiratory,9.51,1.49
2000,Cholera,Viral,18.48,10.55
2000,Rabies,Neurological,1.98,3.41
2000,Cancer,Metabolic,11.82,6.79
2000,HIV/AIDS,Metabolic,19.15,3.94
2000,Polio,Infectious,8.22,1.42
2000,Dengue,Parasitic,0.81,3.24
2000,Dengue,Viral,15.15,2.77
2000,COVID-19,Infectious,2.62,14.67
2000,Zika,Viral,12.68,10.44
2000,Ebola,Chronic,18.54,12.7
2000,Cholera,Chronic,6.53,3.07
2000,Influenza,Neurological,18.28,5.89
2000,Measles,Genetic,10.8,9.2
2000,Cholera,Respiratory,7.29,6.33
2000,Alzheimer's Disease,Bacterial,12.43,1.54
2000,Malaria,Infectious,4.6,11.19
2000,Leprosy,Respiratory,12.84,4.07
2000,Diabetes,Respiratory,2.03,7.25
2000,Hypertension,Autoimmune,16.26,5.26
2000,HIV/AIDS,Autoimmune,6.45,9.26
2000,Zika,Bacterial,0.88,0.36
2000,Cholera,Bacterial,15.29,8.59
2000,Zika,Neurological,6.64,0.59
2000,Hypertension,Parasitic,14.77,11.53
2000,Alzheimer's Disease,Neurological,11.96,2.19
2000,Measles,Parasitic,18.36,5.66
2000,Influenza,Chronic,5.59,1.56
2000,Zika,Metabolic,0.28,13.91
2000,Malaria,Bacterial,12.17,0.39
2000,Hypertension,Genetic,6.7,3.96
2000,Parkinson's Disease,Neurological,15.46,11.39
2000,Hepatitis,Infectious,17.22,9.6
2000,Malaria,Bacterial,18.98,3.58
2000,Cholera,Autoimmune,3.42,8.84
2000,Asthma,Viral,14.32,12.2
2000,Dengue,Cardiovascular,14.02,10.31
2000,Cholera,Chronic,14.54,3.7
2000,Dengue,Cardiovascular,9.36,14.2
2000,Rabies,Autoimmune,6.9,4.98
2000,Rabies,Infectious,18.37,9.76
2000,Zika,Viral,13.88,10.29
2000,Ebola,Genetic,14.12,9.44
2000,Cholera,Respiratory,1.93,7.81
2000,Measles,Viral,9.3,11.34
2000,Zika,Neurological,5.88,6.23
2000,Polio,Cardiovascular,10.45,11.45
2000,Alzheimer's Disease,Infectious,8.75,13.45
2000,Malaria,Metabolic,18.01,3.16
2000,Alzheimer's Disease,Infectious,2.1,10.5
2000,Cancer,Metabolic,5.13,13.03
2000,Hypertension,Parasitic,8.75,2.48
2000,Hypertension,Parasitic,15.62,12.8
2000,Tuberculosis,Metabolic,18.67,10.73
2000,COVID-19,Cardiovascular,14.38,8.21
2000,HIV/AIDS,Infectious,18.09,12.88
2000,Dengue,Genetic,5.35,14.96
2000,Hepatitis,Respiratory,3.57,0.24
2000,Leprosy,Metabolic,5.0,11.79
2000,Influenza,Bacterial,8.92,5.7
2000,Malaria,Chronic,10.99,5.82
2000,Asthma,Metabolic,19.83,5.86
2000,Parkinson's Disease,Infectious,4.78,2.66
2000,Alzheimer's Disease,Autoimmune,18.25,3.11
2000,Malaria,Metabolic,6.91,4.04
2000,Cholera,Autoimmune,16.9,9.32
2000,Cancer,Chronic,14.75,0.39
2000,Ebola,Parasitic,4.83,8.71
2000,COVID-19,Infectious,9.44,14.9
2000,Measles,Neurological,6.72,10.5
2000,Asthma,Cardiovascular,12.41,13.44
2000,Alzheimer's Disease,Infectious,3.45,8.37
2000,HIV/AIDS,Metabolic,12.75,10.83
2000,Polio,Autoimmune,0.54,13.45
2000,Alzheimer's Disease,Cardiovascular,15.28,2.54
2000,COVID-19,Cardiovascular,1.02,9.41
2000,Ebola,Viral,8.9,0.46
2000,Cancer,Parasitic,13.51,4.73
2000,HIV/AIDS,Respiratory,17.89,3.3
2000,Asthma,Respiratory,8.57,14.77
2000,Cholera,Autoimmune,18.01,0.32
2000,COVID-19,Chronic,5.15,9.18
2000,Malaria,Cardiovascular,18.17,10.16
2000,Zika,Cardiovascular,1.5,8.91
2000,Diabetes,Respiratory,19.77,8.31
2000,Leprosy,Infectious,14.73,2.04
2000,Leprosy,Infectious,7.02,9.38
2000,COVID-19,Genetic,11.32,0.12
2000,Cancer,Genetic,3.21,9.28
2000,Zika,Parasitic,13.14,1.9
2000,Diabetes,Cardiovascular,19.51,0.32
2000,Asthma,Viral,4.16,4.02
2000,Leprosy,Metabolic,0.81,10.31
2000,Alzheimer's Disease,Metabolic,15.99,12.89
2000,Polio,Parasitic,13.8,11.18
2000,Hypertension,Neurological,16.83,7.29
2000,Rabies,Chronic,3.42,10.86
2000,Hypertension,Metabolic,8.94,13.65
2000,Alzheimer's Disease,Bacterial,5.76,11.4
2000,Measles,Infectious,12.09,14.03
2000,Malaria,Neurological,12.28,10.41
2000,Measles,Chronic,19.0,12.18
2000,Hypertension,Chronic,15.34,12.47
2000,Ebola,Genetic,17.03,7.22
2000,Diabetes,Neurological,4.6,2.99
2000,Alzheimer's Disease,Autoimmune,3.7,4.63
2000,Alzheimer's Disease,Bacterial,7.11,4.23
2000,Asthma,Infectious,6.29,12.41
2000,Malaria,Metabolic,6.51,2.5
2000,Polio,Metabolic,13.32,12.05
2000,Parkinson's Disease,Neurological,11.68,5.17
2000,Tuberculosis,Infectious,4.82,14.17
2000,HIV/AIDS,Autoimmune,2.72,11.54
2000,Leprosy,Chronic,19.63,10.18
2000,Polio,Metabolic,19.33,14.83
2000,Ebola,Cardiovascular,11.64,7.32
2000,Rabies,Autoimmune,7.23,5.74
2000,Rabies,Genetic,5.19,9.72
2000,Tuberculosis,Autoimmune,12.65,14.23
2000,Parkinson's Disease,Genetic,9.6,1.39
2000,Alzheimer's Disease,Metabolic,12.84,14.15
2000,Tuberculosis,Infectious,2.73,8.71
2000,Malaria,Viral,4.96,2.37
2000,Ebola,Bacterial,10.69,4.49
2000,Polio,Metabolic,8.18,9.47
2000,Influenza,Chronic,12.86,13.39
2000,Tuberculosis,Chronic,11.15,3.59
2000,Hepatitis,Genetic,0.8,1.47
2000,HIV/AIDS,Metabolic,19.04,9.56
2000,Zika,Neurological,15.17,9.39
2000,Parkinson's Disease,Genetic,18.03,5.17
2000,Hypertension,Respiratory,13.18,4.53
2000,Alzheimer's Disease,Neurological,1.79,8.73
2000,Dengue,Genetic,4.98,13.56
2000,Hepatitis,Parasitic,10.35,1.45
2000,Malaria,Viral,3.64,2.61
2000,Rabies,Genetic,0.67,3.29
2000,Hepatitis,Bacterial,7.61,10.04
2000,Tuberculosis,Parasitic,5.31,2.68
2000,Alzheimer's Disease,Bacterial,13.17,14.75
2000,Leprosy,Chronic,9.91,1.3
2000,Influenza,Infectious,18.71,5.97
2000,HIV/AIDS,Chronic,3.26,14.17
2000,Parkinson's Disease,Chronic,7.2,11.34
2000,Influenza,Neurological,16.83,13.76
2000,Hypertension,Respiratory,10.48,5.33
2000,Diabetes,Viral,9.01,3.87
2000,Tuberculosis,Autoimmune,12.23,12.43
2000,Malaria,Bacterial,6.64,1.56
2000,Zika,Metabolic,6.28,13.04
2000,Cancer,Metabolic,1.82,7.41
2000,Cholera,Chronic,12.09,5.01
2000,Cholera,Parasitic,11.32,8.08
2000,COVID-19,Parasitic,7.2,11.31
2000,Polio,Infectious,13.55,12.45
2000,Tuberculosis,Parasitic,18.7,2.32
2000,Hypertension,Infectious,0.27,1.91
2000,Hypertension,Bacterial,4.75,5.56
2000,Measles,Neurological,14.99,2.64
2000,Polio,Neurological,8.14,8.11
2000,Zika,Neurological,9.65,11.53
2000,Hypertension,Parasitic,8.19,4.61
2000,Dengue,Bacterial,16.24,7.95
2000,HIV/AIDS,Cardiovascular,3.14,13.47
2000,Ebola,Neurological,4.53,3.99
2000,Leprosy,Bacterial,1.81,14.81
2000,Parkinson's Disease,Autoimmune,9.62,4.85
2000,Ebola,Neurological,7.25,2.42
2000,Alzheimer's Disease,Neurological,13.98,12.95
2000,Alzheimer's Disease,Parasitic,9.62,7.82
2000,Cancer,Bacterial,5.67,8.42
2000,Dengue,Respiratory,2.7,1.77
2000,Measles,Respiratory,16.65,7.98
2000,Hepatitis,Autoimmune,1.76,7.05
2000,Hepatitis,Cardiovascular,13.38,9.39
2000,Measles,Chronic,5.46,7.86
2000,Dengue,Bacterial,13.27,3.4
2000,Polio,Neurological,5.75,12.83
2000,Malaria,Viral,3.66,2.05
2000,Alzheimer's Disease,Viral,9.7,6.9
2000,Diabetes,Genetic,14.53,13.1
2000,HIV/AIDS,Metabolic,13.71,1.33
2000,Ebola,Neurological,3.32,3.34
2000,Leprosy,Neurological,19.11,8.97
2000,Measles,Infectious,11.34,8.86
2000,HIV/AIDS,Viral,15.22,10.69
2000,HIV/AIDS,Respiratory,18.52,10.17
2000,Tuberculosis,Respiratory,17.16,1.76
2000,Cholera,Chronic,8.53,7.93
2000,Cholera,Respiratory,19.23,11.54
2000,Asthma,Chronic,15.76,4.16
2000,COVID-19,Infectious,0.27,7.36
2000,Zika,Autoimmune,18.66,2.51
2000,Hepatitis,Genetic,11.92,11.49
2000,Ebola,Parasitic,18.8,4.32
2000,Diabetes,Bacterial,13.69,6.36
2000,Asthma,Bacterial,11.76,14.73
2000,COVID-19,Cardiovascular,0.23,13.16
2000,Polio,Genetic,19.96,6.78
2000,Hepatitis,Autoimmune,17.8,12.0
2000,Parkinson's Disease,Cardiovascular,18.75,2.8
2000,Ebola,Cardiovascular,2.99,14.11
2000,Rabies,Neurological,5.29,10.77
2000,Malaria,Cardiovascular,12.77,3.22
2000,Ebola,Genetic,8.06,8.01
2000,Alzheimer's Disease,Chronic,14.95,6.26
2000,Zika,Metabolic,19.47,5.95
2000,Measles,Parasitic,5.24,13.75
2000,Leprosy,Metabolic,11.46,9.6
2000,Measles,Parasitic,8.28,8.55
2000,Parkinson's Disease,Cardiovascular,4.37,3.38
2000,Alzheimer's Disease,Chronic,10.13,12.83
2000,Leprosy,Genetic,10.18,0.69
2000,HIV/AIDS,Neurological,14.58,1.07
2000,Cancer,Parasitic,13.21,3.82
2000,Hypertension,Respiratory,18.12,1.28
2000,Tuberculosis,Infectious,17.41,4.66
2000,Polio,Parasitic,16.35,3.15
2000,Rabies,Bacterial,3.36,12.0
2000,Measles,Infectious,13.61,3.52
2000,Polio,Genetic,3.65,6.19
2000,Zika,Neurological,17.12,8.07
2000,Malaria,Autoimmune,1.74,12.69
2000,Leprosy,Cardiovascular,8.75,1.01
2000,Cholera,Viral,1.95,5.4
2000,Parkinson's Disease,Bacterial,15.42,11.99
2000,COVID-19,Parasitic,1.99,8.91
2000,Ebola,Cardiovascular,3.07,2.76
2000,Malaria,Neurological,3.11,3.11
2000,Parkinson's Disease,Parasitic,11.07,12.0
2000,COVID-19,Infectious,8.79,7.02
2000,Hypertension,Bacterial,7.77,13.39
2000,Cholera,Neurological,9.08,1.6
2000,Measles,Chronic,7.1,3.89
2000,Diabetes,Neurological,11.67,2.85
2000,Rabies,Autoimmune,12.66,0.73
2000,Parkinson's Disease,Chronic,11.72,13.07
2000,Diabetes,Metabolic,12.59,11.41
2000,Polio,Parasitic,18.41,14.22
2000,Polio,Respiratory,6.71,3.53
2000,Polio,Cardiovascular,6.86,4.12
2000,Cancer,Neurological,7.04,6.3
2000,HIV/AIDS,Respiratory,6.7,12.3
2000,Hypertension,Viral,3.17,2.2
2000,Alzheimer's Disease,Chronic,18.07,0.99
2000,Hypertension,Genetic,0.15,5.83
2000,Malaria,Bacterial,4.36,0.94
2000,Ebola,Autoimmune,16.55,3.13
2000,Dengue,Metabolic,18.03,5.17
2000,Influenza,Chronic,5.57,10.04
2000,Diabetes,Metabolic,2.12,14.36
2000,HIV/AIDS,Neurological,12.54,1.34
2000,Dengue,Neurological,6.54,5.48
2000,Malaria,Cardiovascular,5.95,3.97
2000,Rabies,Neurological,3.17,10.86
2000,Malaria,Neurological,14.99,0.11
2000,Leprosy,Parasitic,13.49,1.0
2000,HIV/AIDS,Genetic,15.96,10.2
2000,Leprosy,Viral,19.33,8.75
2000,Ebola,Autoimmune,9.07,12.52
2000,Leprosy,Genetic,4.56,1.74
2000,Parkinson's Disease,Parasitic,8.15,4.33
2000,Measles,Parasitic,18.18,1.4
2000,Rabies,Respiratory,16.17,10.62
2000,Polio,Infectious,8.0,4.7
2000,Rabies,Parasitic,4.96,4.49
2000,Malaria,Bacterial,11.15,2.74
2000,Cancer,Chronic,9.05,6.27
2000,Cancer,Infectious,3.17,6.73
2000,Influenza,Parasitic,16.0,11.76
2000,COVID-19,Respiratory,14.0,9.12
2000,Diabetes,Infectious,5.17,14.73
2000,Rabies,Infectious,2.58,10.82
2000,Asthma,Autoimmune,13.55,2.46
2000,Ebola,Parasitic,8.54,9.63
2000,Cholera,Viral,6.3,1.83
2000,Hepatitis,Parasitic,2.89,3.95
2000,Zika,Bacterial,2.69,7.49
2000,Asthma,Genetic,3.88,10.99
2000,Rabies,Cardiovascular,18.73,1.4
2000,Influenza,Parasitic,0.73,5.96
2000,Cancer,Neurological,17.79,13.79
2000,Diabetes,Genetic,0.59,10.0
2000,COVID-19,Infectious,13.86,10.55
2000,COVID-19,Genetic,7.46,2.06
2000,Dengue,Bacterial,5.73,12.88
2000,Influenza,Bacterial,14.47,12.19
2000,Polio,Cardiovascular,8.51,8.38
2000,Zika,Genetic,0.32,9.35
2000,Diabetes,Genetic,1.12,7.41
2000,COVID-19,Viral,13.21,11.48
2000,Alzheimer's Disease,Metabolic,3.94,8.67
2000,Measles,Metabolic,14.92,1.2
2000,Diabetes,Autoimmune,0.87,9.63
2000,Rabies,Viral,15.49,7.26
2000,Ebola,Neurological,6.3,10.21
2000,Asthma,Neurological,12.84,2.04
2000,Zika,Metabolic,12.11,13.2
2000,Influenza,Neurological,8.34,1.93
2000,Diabetes,Neurological,1.32,2.05
2000,COVID-19,Respiratory,15.35,9.18
2000,HIV/AIDS,Viral,2.86,2.89
2000,Cholera,Parasitic,10.02,2.24
2000,Hypertension,Autoimmune,3.06,1.76
2000,Measles,Genetic,8.12,12.34
2000,Hepatitis,Viral,7.9,14.79
2000,Ebola,Autoimmune,12.62,7.9
2000,Cancer,Chronic,7.64,13.53
2000,Diabetes,Metabolic,15.52,12.58
2000,Tuberculosis,Neurological,5.91,11.33
2000,HIV/AIDS,Genetic,12.87,12.91
2000,Dengue,Cardiovascular,15.9,2.68
2000,Cholera,Autoimmune,17.77,9.28
2000,Dengue,Parasitic,0.17,10.22
2000,Tuberculosis,Cardiovascular,10.92,6.1
2000,Tuberculosis,Bacterial,12.51,0.34
2000,Leprosy,Cardiovascular,1.24,0.4
2000,Alzheimer's Disease,Genetic,9.9,8.21
2000,Cholera,Metabolic,9.94,8.17
2000,Dengue,Respiratory,7.54,13.24
2000,HIV/AIDS,Neurological,13.79,4.62
2000,Influenza,Respiratory,3.14,5.61
2000,Measles,Chronic,2.5,2.93
2000,Hepatitis,Respiratory,2.43,0.75
2000,Tuberculosis,Respiratory,13.54,0.37
2000,Leprosy,Metabolic,6.9,3.82
2000,Tuberculosis,Viral,10.71,3.89
2000,Asthma,Genetic,10.18,2.58
2000,Ebola,Chronic,5.8,1.82
2000,Hypertension,Chronic,13.02,14.67
2000,Tuberculosis,Metabolic,3.17,5.23
2000,Measles,Chronic,0.7,1.07
2000,Diabetes,Infectious,9.41,6.8
2000,COVID-19,Infectious,1.22,1.72
2000,HIV/AIDS,Chronic,1.46,10.88
2000,Hypertension,Autoimmune,3.41,11.91
2000,Leprosy,Chronic,9.72,15.0
2000,Zika,Genetic,8.61,6.38
2000,HIV/AIDS,Neurological,11.61,5.38
2000,Ebola,Respiratory,12.72,2.86
2000,Malaria,Metabolic,2.43,7.43
2000,Rabies,Bacterial,10.95,8.25
2000,Parkinson's Disease,Bacterial,4.67,8.71
2000,Hypertension,Neurological,4.75,4.61
2000,HIV/AIDS,Parasitic,2.92,4.27
2000,Tuberculosis,Autoimmune,4.69,6.85
2000,Influenza,Cardiovascular,4.93,6.49
2000,Alzheimer's Disease,Metabolic,15.85,8.79
2000,Zika,Infectious,17.95,1.78
2000,Diabetes,Metabolic,13.62,13.39
2000,Parkinson's Disease,Autoimmune,10.07,10.85
2000,Ebola,Chronic,10.22,3.4
2000,Measles,Chronic,0.52,11.47
2000,Rabies,Parasitic,10.36,13.64
2000,COVID-19,Bacterial,6.44,11.04
2000,Leprosy,Infectious,18.55,1.53
2000,Influenza,Bacterial,5.01,4.77
2000,Malaria,Bacterial,2.83,8.03
2000,Parkinson's Disease,Bacterial,9.13,0.68
2000,Hepatitis,Bacterial,17.32,6.54
2000,Cholera,Neurological,12.37,0.85
2000,Measles,Infectious,10.58,1.43
2000,Diabetes,Autoimmune,4.4,7.03
2000,Tuberculosis,Neurological,15.83,10.75
2000,Zika,Neurological,15.08,0.35
2000,Malaria,Autoimmune,5.94,13.05
