year,disease_name,disease_category,prevalence_rate,incidence_rate
2000,Asthma,Viral,15.41,14.01
2000,Polio,Cardiovascular,10.42,6.55
2000,Cancer,Cardiovascular,12.82,3.59
2000,Hepatitis,Infectious,17.44,10.49
2000,COVID-19,Metabolic,4.77,2.65
2000,HIV/AIDS,Respiratory,8.38,12.69
2000,Influenza,Cardiovascular,19.57,9.5
2000,Cancer,Neurological,13.68,11.59
2000,Polio,Respiratory,18.09,6.71
2000,Cholera,Neurological,19.96,4.05
2000,Tuberculosis,Chronic,19.49,12.54
2000,Alzheimer's Disease,Infectious,16.84,8.69
2000,HIV/AIDS,Respiratory,12.92,0.6
2000,Influenza,Genetic,9.75,3.46
2000,Influenza,Metabolic,16.3,14.95
2000,Tuberculosis,Bacterial,12.48,10.25
2000,Zika,Cardiovascular,8.29,7.49
2000,Hepatitis,Metabolic,7.73,11.48
2000,Dengue,Metabolic,14.56,0.59
2000,Cholera,Neurological,17.55,0.9
2000,Zika,Respiratory,10.88,7.91
2000,Leprosy,Chronic,1.59,0.71
2000,Dengue,Respiratory,11.77,6.09
2000,Dengue,Parasitic,4.51,7.33
2000,Polio,Metabolic,18.83,10.86
2000,Cholera,Neurological,9.92,13.16
2000,COVID-19,Respiratory,0.85,13.92
2000,Malaria,Genetic,17.17,2.37
2000,Polio,Viral,4.1,3.61
2000,Leprosy,Bacterial,14.7,3.01
2000,Measles,Cardiovascular,16.91,1.53
2000,Parkinson's Disease,Respiratory,14.09,8.1
2000,HIV/AIDS,Cardiovascular,9.25,4.94
2000,Hepatitis,Bacterial,3.51,8.06
2000,Tuberculosis,Respiratory,19.2,5.77
2000,Parkinson's Disease,Respiratory,3.46,5.7
2000,Zika,Viral,9.36,9.73
2000,Zika,Bacterial,1.03,6.96
2000,Tuberculosis,Infectious,7.1,0.16
2000,Hypertension,Respiratory,17.16,7.58
2000,Malaria,Autoimmune,10.33,4.74
2000,Tuberculosis,Chronic,7.16,12.72
2000,Ebola,Autoimmune,12.16,4.42
2000,Polio,Cardiovascular,0.69,12.12
2000,Hypertension,Autoimmune,10.15,11.6
2000,Rabies,Autoimmune,15.35,12.04
2000,Ebola,Cardiovascular,17.97,4.1
2000,Polio,Chronic,15.8,13.08
2000,Malaria,Infectious,3.4,12.95
2000,Influenza,Metabolic,15.71,5.94
2000,Measles,Bacterial,9.1,3.01
2000,Diabetes,Metabolic,2.47,11.99
2000,Dengue,Chronic,4.51,11.77
2000,Cancer,Metabolic,19.09,0.69
2000,Rabies,Bacterial,11.39,10.91
2000,Malaria,Bacterial,11.38,12.74
2000,Measles,Chronic,17.11,8.58
2000,Hypertension,Cardiovascular,11.83,10.17
2000,Diabetes,Autoimmune,13.33,2.18
2000,Malaria,Autoimmune,1.24,1.08
2000,Ebola,Autoimmune,1.12,8.58
2000,Rabies,Infectious,4.45,12.71
2000,Leprosy,Infectious,10.41,9.96
2000,Alzheimer's Disease,Parasitic,12.99,6.68
2000,Cancer,Cardiovascular,8.37,10.55
2000,Tuberculosis,Neurological,18.47,11.84
2000,Zika,Genetic,8.78,2.84
2000,Asthma,Viral,8.06,0.47
2000,Cholera,Neurological,1.76,12.04
2000,Influenza,Neurological,8.5,1.55
2000,Alzheimer's Disease,Viral,4.14,3.04
2000,Asthma,Respiratory,17.59,14.36
2000,Ebola,Metabolic,0.88,9.16
2000,Hepatitis,Infectious,1.74,12.98
2000,Ebola,Neurological,11.66,5.55
2000,Hypertension,Cardiovascular,17.96,10.87
2000,HIV/AIDS,Metabolic,11.95,2.26
2000,COVID-19,Parasitic,5.21,3.15
2000,Leprosy,Autoimmune,15.17,5.88
2000,Hepatitis,Autoimmune,17.66,11.76
2000,Measles,Bacterial,10.37,12.52
2000,Cholera,Parasitic,0.46,11.97
2000,Diabetes,Cardiovascular,9.93,14.84
2000,Asthma,Cardiovascular,0.18,14.31
2000,Parkinson's Disease,Infectious,7.53,11.56
2000,HIV/AIDS,Autoimmune,2.42,12.83
2000,Cancer,Chronic,4.22,14.21
2000,Cancer,Parasitic,0.84,1.76
2000,Influenza,Viral,14.89,9.45
2000,Parkinson's Disease,Neurological,0.13,8.46
2000,Hypertension,Infectious,7.58,13.84
2000,Malaria,Infectious,19.71,10.04
2000,Diabetes,Neurological,3.27,10.09
2000,Cholera,Bacterial,13.75,3.16
2000,Zika,Autoimmune,1.76,4.93
2000,Ebola,Chronic,7.41,8.19
2000,Dengue,Bacterial,5.97,11.78
2000,Dengue,Bacterial,15.08,10.97
2000,Asthma,Parasitic,11.77,11.12
2000,Diabetes,Respiratory,9.3,0.81
2000,Measles,Chronic,13.76,5.7
2000,Dengue,Autoimmune,10.34,12.83
2000,Influenza,Parasitic,19.13,13.78
2000,Zika,Infectious,19.92,3.68
2000,Tuberculosis,Metabolic,4.67,12.06
2000,HIV/AIDS,Neurological,15.66,14.27
2000,Influenza,Cardiovascular,19.29,7.38
2000,COVID-19,Bacterial,18.48,5.4
2000,Malaria,Bacterial,19.0,9.32
2000,Malaria,Parasitic,12.04,6.43
2000,HIV/AIDS,Autoimmune,5.67,14.58
2000,Cancer,Viral,18.85,6.08
2000,Alzheimer's Disease,Cardiovascular,6.7,0.31
2000,Influenza,Genetic,8.02,0.91
2000,Ebola,Infectious,1.37,11.45
2000,Leprosy,Viral,13.97,13.17
2000,Malaria,Bacterial,0.47,8.25
2000,Measles,Infectious,10.14,0.13
2000,Polio,Viral,15.39,3.53
2000,Dengue,Genetic,13.83,0.7
2000,Diabetes,Cardiovascular,3.72,12.78
2000,Rabies,Genetic,1.49,8.82
2000,Cholera,Genetic,3.91,1.66
2000,Ebola,Neurological,0.15,3.24
2000,Asthma,Parasitic,7.49,14.47
2000,Malaria,Autoimmune,0.86,0.29
2000,Influenza,Chronic,9.31,13.79
2000,Cancer,Genetic,13.08,3.11
2000,Cancer,Infectious,3.22,13.8
2000,Diabetes,Neurological,8.22,6.71
2000,Hypertension,Bacterial,16.89,8.91
2000,Rabies,Viral,3.88,13.65
2000,Influenza,Chronic,4.92,1.29
2000,Malaria,Bacterial,12.86,5.88
2000,Tuberculosis,Metabolic,1.92,2.19
2000,Ebola,Chronic,1.04,10.89
2000,Hepatitis,Neurological,8.15,6.41
2000,Rabies,Infectious,12.62,3.52
2000,Rabies,Viral,13.5,13.72
2000,Alzheimer's Disease,Bacterial,11.27,2.52
2000,Alzheimer's Disease,Cardiovascular,0.43,6.69
2000,Zika,Infectious,10.06,8.6
2000,Hepatitis,Parasitic,11.95,2.78
2000,Malaria,Respiratory,1.98,5.42
2000,Asthma,Viral,12.25,13.73
2000,HIV/AIDS,Autoimmune,9.81,10.56
2000,Malaria,Genetic,18.23,13.24
2000,HIV/AIDS,Autoimmune,19.2,14.42
2000,Tuberculosis,Cardiovascular,7.4,4.59
2000,COVID-19,Metabolic,3.28,5.23
2000,COVID-19,Parasitic,13.51,13.59
2000,COVID-19,Autoimmune,7.98,5.86
2000,Alzheimer's Disease,Respiratory,14.79,10.21
2000,Influenza,Cardiovascular,8.03,14.53
2000,Influenza,Cardiovascular,8.75,4.42
2000,Parkinson's Disease,Genetic,5.03,8.79
2000,Ebola,Viral,14.97,6.9
2000,Tuberculosis,Cardiovascular,6.43,4.3
2000,Parkinson's Disease,Chronic,12.33,14.69
2000,Ebola,Viral,12.0,5.08
2000,Asthma,Autoimmune,7.92,9.31
2000,Dengue,Respiratory,3.02,12.02
2000,Rabies,Autoimmune,16.1,2.0
2000,Measles,Parasitic,13.05,14.64
2000,Hepatitis,Viral,15.9,11.12
2000,Hepatitis,Cardiovascular,2.8,6.85
2000,Dengue,Infectious,1.49,10.91
2000,Tuberculosis,Parasitic,7.17,2.18
2000,COVID-19,Parasitic,5.27,9.55
2000,Measles,Metabolic,19.05,12.54
2000,Polio,Metabolic,6.84,7.76
2000,COVID-19,Neurological,16.34,2.4
2000,Hepatitis,Bacterial,15.55,7.42
2000,Ebola,Respiratory,11.14,13.8
2000,Polio,Viral,13.88,7.47
2000,Asthma,Genetic,6.59,12.96
2000,Tuberculosis,Autoimmune,13.68,13.54
2000,Leprosy,Infectious,4.23,0.38
2000,Alzheimer's Disease,Metabolic,3.33,4.04
2000,Rabies,Metabolic,17.49,13.02
2000,Diabetes,Respiratory,3.99,10.37
2000,Dengue,Autoimmune,5.17,10.54
2000,Malaria,Viral,13.38,12.58
2000,Alzheimer's Disease,Chronic,16.65,10.28
2000,Hypertension,Chronic,7.09,13.04
2000,Asthma,Viral,0.82,6.73
2000,Asthma,Viral,7.1,6.3
2000,Ebola,Parasitic,12.66,10.19
2000,Measles,Chronic,8.37,8.64
2000,Hypertension,Respiratory,18.97,7.74
2000,Cancer,Autoimmune,18.21,12.86
2000,Diabetes,Neurological,3.08,11.66
2000,Cholera,Cardiovascular,1.78,6.57
2000,Ebola,Metabolic,1.33,14.14
2000,Ebola,Chronic,3.36,1.47
2000,Hepatitis,Genetic,12.5,14.03
2000,Rabies,Neurological,18.45,8.29
2000,Polio,Chronic,3.9,0.73
2000,Malaria,Bacterial,13.73,10.61
2000,Malaria,Neurological,0.75,13.06
2000,Polio,Infectious,3.37,12.29
2000,Alzheimer's Disease,Chronic,19.75,2.61
2000,Hypertension,Parasitic,16.75,13.1
2000,Polio,Cardiovascular,15.23,9.13
2000,Influenza,Infectious,8.9,10.88
2000,Malaria,Metabolic,5.27,5.63
2000,Zika,Genetic,9.8,6.97
2000,Asthma,Neurological,8.86,8.66
2000,Parkinson's Disease,Cardiovascular,3.0,1.33
2000,HIV/AIDS,Infectious,12.03,7.45
2000,Influenza,Neurological,19.71,12.64
2000,HIV/AIDS,Autoimmune,16.13,10.51
2000,Measles,Autoimmune,16.29,1.57
2000,Diabetes,Chronic,10.19,5.11
2000,Ebola,Infectious,2.76,5.99
2000,Hepatitis,Infectious,5.57,13.13
2000,Cholera,Cardiovascular,8.0,6.5
2000,Zika,Autoimmune,10.23,6.22
2000,COVID-19,Autoimmune,2.17,10.72
2000,COVID-19,Bacterial,9.65,13.11
2000,Influenza,Chronic,14.95,5.15
2000,Malaria,Genetic,12.99,8.87
2000,Measles,Autoimmune,4.46,12.45
2000,Parkinson's Disease,Chronic,14.69,5.03
2000,Alzheimer's Disease,Respiratory,8.02,11.05
2000,Ebola,Chronic,14.73,10.44
2000,Polio,Bacterial,11.74,2.16
2000,Diabetes,Parasitic,6.5,8.65
2000,Ebola,Respiratory,15.85,7.1
2000,Ebola,Parasitic,17.03,6.94
2000,HIV/AIDS,Cardiovascular,12.88,6.86
2000,Tuberculosis,Metabolic,16.31,4.68
2000,Cholera,Viral,10.15,6.82
2000,Parkinson's Disease,Chronic,7.37,10.3
2000,Ebola,Genetic,9.26,6.61
2000,Hypertension,Metabolic,17.26,5.21
2000,Leprosy,Respiratory,17.54,2.41
2000,HIV/AIDS,Autoimmune,4.98,13.2
2000,Hepatitis,Autoimmune,7.97,1.73
2000,Rabies,Cardiovascular,8.6,12.33
2000,Influenza,Genetic,19.63,3.64
2000,COVID-19,Genetic,8.16,10.7
2000,Asthma,Infectious,12.23,5.26
2000,Measles,Autoimmune,9.4,3.14
2000,Cancer,Infectious,15.57,8.23
2000,Asthma,Neurological,10.21,9.64
2000,Dengue,Autoimmune,11.4,7.3
2000,Diabetes,Genetic,13.85,6.25
2000,COVID-19,Cardiovascular,13.16,14.9
2000,Cholera,Infectious,19.04,9.71
2000,Leprosy,Infectious,6.36,12.45
2000,Hypertension,Viral,13.24,2.35
2000,Malaria,Metabolic,17.44,6.08
2000,Polio,Viral,8.93,9.54
2000,Rabies,Bacterial,11.17,11.55
2000,Leprosy,Chronic,13.62,14.67
2000,Tuberculosis,Metabolic,4.47,8.78
2000,Influenza,Viral,7.41,3.74
2000,Cholera,Bacterial,14.02,7.47
2000,HIV/AIDS,Metabolic,13.43,13.72
2000,Hepatitis,Bacterial,15.54,2.56
2000,Influenza,Neurological,4.28,12.0
2000,Polio,Neurological,3.38,7.32
2000,HIV/AIDS,Parasitic,1.65,9.59
2000,Dengue,Autoimmune,14.29,7.71
2000,Cancer,Metabolic,10.0,14.61
2000,COVID-19,Autoimmune,0.3,10.95
2000,Cholera,Infectious,6.23,3.26
2000,Polio,Metabolic,8.72,4.65
2000,Cancer,Chronic,11.69,2.19
2000,HIV/AIDS,Neurological,17.1,8.64
2000,Hepatitis,Bacterial,8.08,5.94
2000,Cholera,Bacterial,18.16,2.7
2000,COVID-19,Parasitic,16.65,6.96
2000,Cholera,Infectious,7.83,6.22
2000,HIV/AIDS,Respiratory,8.88,10.06
2000,Measles,Cardiovascular,14.64,3.77
2000,Ebola,Parasitic,18.58,5.93
2000,Rabies,Autoimmune,14.65,7.08
2000,Malaria,Metabolic,17.54,10.83
2000,Hypertension,Metabolic,8.05,9.33
2000,Parkinson's Disease,Neurological,7.97,9.48
2000,Ebola,Bacterial,0.8,2.53
2000,Measles,Respiratory,7.08,3.3
2000,Alzheimer's Disease,Viral,11.43,5.23
2000,Dengue,Bacterial,8.63,6.3
2000,Malaria,Chronic,9.73,4.96
2000,Polio,Parasitic,9.36,14.07
2000,COVID-19,Parasitic,18.88,2.93
2000,Cancer,Genetic,17.41,3.03
2000,Malaria,Cardiovascular,8.65,2.03
2000,Ebola,Parasitic,18.66,12.94
2000,Parkinson's Disease,Respiratory,11.22,4.64
2000,Dengue,Autoimmune,14.28,6.98
2000,Rabies,Chronic,1.83,8.61
2000,Ebola,Infectious,11.28,1.39
2000,Diabetes,Infectious,11.36,8.96
2000,Rabies,Metabolic,15.38,2.83
2000,Cancer,Cardiovascular,14.54,13.16
2000,Alzheimer's Disease,Infectious,13.39,4.61
2000,Hypertension,Neurological,3.14,14.84
2000,Asthma,Parasitic,16.3,8.99
2000,Asthma,Viral,11.92,5.55
2000,Measles,Autoimmune,8.19,9.7
2000,Polio,Viral,10.39,2.34
2000,Hypertension,Chronic,15.0,10.76
2000,Diabetes,Viral,13.49,1.54
2000,Dengue,Cardiovascular,10.78,2.13
2000,Zika,Bacterial,19.13,6.35
2000,Tuberculosis,Cardiovascular,14.34,8.8
2000,Dengue,Cardiovascular,16.83,14.74
2000,HIV/AIDS,Respiratory,18.57,14.39
2000,Cholera,Viral,5.87,8.26
2000,Parkinson's Disease,Autoimmune,10.45,6.65
2000,Hypertension,Autoimmune,19.6,8.86
2000,Asthma,Infectious,12.7,11.0
2000,COVID-19,Infectious,15.21,3.34
2000,Leprosy,Neurological,13.63,11.54
2000,Cholera,Genetic,11.57,6.18
2000,Asthma,Parasitic,1.66,14.95
2000,Hypertension,Genetic,13.06,13.69
2000,Influenza,Neurological,10.94,0.65
2000,HIV/AIDS,Metabolic,8.92,4.82
2000,Tuberculosis,Parasitic,8.89,0.7
2000,Alzheimer's Disease,Infectious,16.64,8.58
2000,Dengue,Parasitic,2.68,7.13
2000,COVID-19,Genetic,7.8,9.34
2000,HIV/AIDS,Parasitic,9.12,3.41
2000,Asthma,Autoimmune,7.86,7.2
2000,Leprosy,Chronic,9.71,10.21
2000,Asthma,Respiratory,17.18,1.37
2000,Measles,Infectious,8.78,6.39
2000,Hypertension,Parasitic,10.64,8.36
2000,Rabies,Infectious,16.38,10.6
2000,Leprosy,Bacterial,8.76,0.35
2000,Malaria,Metabolic,13.21,14.63
2000,Diabetes,Neurological,12.48,2.89
2000,Influenza,Chronic,0.11,7.81
2000,Cholera,Genetic,3.78,7.6
2000,COVID-19,Metabolic,8.12,9.69
2000,Parkinson's Disease,Metabolic,2.27,0.44
2000,Hepatitis,Cardiovascular,5.31,5.46
2000,Cholera,Respiratory,9.81,6.04
2000,Hepatitis,Autoimmune,4.27,12.65
2000,Malaria,Metabolic,14.45,11.98
2000,Measles,Infectious,6.91,7.69
2000,Influenza,Metabolic,9.47,1.36
2000,Diabetes,Parasitic,7.4,14.28
2000,Dengue,Neurological,17.71,10.92
2000,Diabetes,Genetic,3.58,3.34
2000,Influenza,Parasitic,12.54,9.71
2000,Diabetes,Parasitic,4.09,2.8
2000,Malaria,Autoimmune,0.99,14.14
2000,Ebola,Infectious,11.2,7.54
2000,COVID-19,Respiratory,18.58,13.42
2000,Hypertension,Cardiovascular,12.34,9.73
2000,Malaria,Respiratory,6.41,6.56
2000,Asthma,Viral,1.37,3.98
2000,Asthma,Infectious,17.08,3.94
2000,Alzheimer's Disease,Respiratory,8.85,7.74
2000,Leprosy,Respiratory,7.66,6.09
2000,Parkinson's Disease,Infectious,5.08,4.63
2000,Ebola,Autoimmune,16.54,13.08
2000,Dengue,Respiratory,12.56,3.19
2000,Hypertension,Parasitic,14.72,1.18
2000,Zika,Respiratory,4.0,0.59
2000,Polio,Metabolic,7.9,6.01
2000,Rabies,Neurological,7.54,13.07
2000,Asthma,Cardiovascular,19.14,2.54
2000,Diabetes,Cardiovascular,16.16,12.92
2000,Parkinson's Disease,Metabolic,11.78,8.56
2000,Cancer,Chronic,0.7,10.02
2000,Cholera,Neurological,17.13,5.55
2000,COVID-19,Respiratory,7.21,11.52
2000,Cholera,Autoimmune,14.61,5.11
2000,Hepatitis,Respiratory,0.81,7.03
2000,COVID-19,Bacterial,17.14,2.75
2000,Diabetes,Infectious,18.34,7.22
2000,Malaria,Genetic,12.31,1.69
2000,Cholera,Metabolic,4.78,8.37
2000,Measles,Respiratory,19.0,6.67
2000,Measles,Parasitic,1.08,10.23
2000,Leprosy,Cardiovascular,8.22,12.44
2000,Influenza,Genetic,1.69,12.64
2000,Parkinson's Disease,Neurological,9.81,6.01
2000,COVID-19,Parasitic,16.64,0.35
2000,Dengue,Respiratory,12.34,6.42
2000,Influenza,Metabolic,19.06,6.51
2000,Malaria,Chronic,1.25,9.23
2000,Zika,Parasitic,6.29,6.88
2000,Parkinson's Disease,Respiratory,13.21,9.56
2000,Leprosy,Parasitic,8.95,1.9
2000,Diabetes,Respiratory,1.5,8.44
2000,Parkinson's Disease,Neurological,14.45,5.47
2000,Hypertension,Genetic,12.12,12.47
2000,Ebola,Cardiovascular,16.33,9.2
2000,HIV/AIDS,Autoimmune,0.3,6.09
2000,HIV/AIDS,Cardiovascular,6.02,12.81
2000,Cholera,Chronic,11.64,14.12
2000,Hepatitis,Chronic,2.26,14.5
2000,Influenza,Chronic,13.58,2.12
2000,Tuberculosis,Chronic,10.42,0.94
2000,Alzheimer's Disease,Neurological,5.56,9.75
2000,Diabetes,Cardiovascular,8.69,10.15
2000,Cholera,Genetic,5.58,11.74
2000,Asthma,Genetic,7.3,9.63
2000,Alzheimer's Disease,Autoimmune,12.57,14.24
2000,Diabetes,Neurological,5.05,13.13
2000,Hepatitis,Autoimmune,9.78,12.29
2000,Asthma,Parasitic,1.61,10.15
2000,Cancer,Cardiovascular,19.99,12.02
2000,Leprosy,Cardiovascular,18.85,8.73
2000,Ebola,Viral,14.77,13.3
2000,Measles,Neurological,17.44,13.96
2000,HIV/AIDS,Chronic,14.87,1.22
2000,Cholera,Neurological,12.2,10.85
2000,Rabies,Autoimmune,12.23,10.8
2000,Asthma,Autoimmune,5.97,5.78
